,a,v(6),v(12),v(24),v(48),t,sv,sz,st,run,subj_idx
99,2.6866992067249074,1.0255800294385837,1.318286195443276,2.668994181902423,4.033977373988889,0.4524309950545493,1.4202312508823771,0.49787439746171186,0.23230583952897538,1,978
100,2.5833903214240315,0.9653248017758639,1.8023536633555206,3.7271395836329115,4.048686167730951,0.6117753673399893,1.1675676559866335,0.377211554284977,0.44306391812747775,0,980
101,2.6619091177538854,0.7121718491805153,2.5639663282929313,3.1770540209527383,3.0062212743124377,0.5869364918344593,1.3304868449725085,0.6385441994987991,0.131561837158,1,980
102,1.706475031653528,0.2647093279898083,1.1896367395673044,1.5103504114249136,3.730901695303449,0.519301225233801,0.6653986369384908,0.9849674650658601,0.36691345941109466,0,1001
103,1.7129123027814521,-0.5375762629312915,1.1003805430707816,2.118016146749989,1.396608443955708,0.5226407841543345,2.2152786844734194,0.6579930024100341,0.44959418407095536,1,1001
104,3.7499769168339228,0.47015896854825195,1.2149446208843429,2.0813766402513725,2.66101122377106,0.42572321905304866,1.8102595780808275,1.9718606900643768e-05,0.00010705182876211193,0,1018
105,3.5068446332638343,-0.3081479683120605,0.8345394902764612,2.2311948746930645,2.369404445498262,0.6710569554204144,1.2773793662154826,0.9378742840579698,0.00017662775244121424,1,1018
106,4.1764251320486725,0.025507108797830073,0.5376056768876573,1.362042121211691,2.1095987625900223,0.2229283460702747,1.1032463440144749,0.630068984605234,0.00020111499775025033,0,1019
107,2.8861482081037484,0.19131891834638953,0.5814823454316785,1.777484254983722,3.2178410410023854,0.4694087625607819,0.31705657754008715,0.8654025236339665,0.5292379734878546,1,1019
108,4.131280258200104,0.6720127598068438,1.2947417857916144,1.9318206852965139,2.672200937406084,0.3523527612019108,0.7883060961907574,1.9328039113140283e-11,0.0008932983388730301,0,1024
109,3.6651481676961226,1.6874783674865732,2.1616874501237744,2.1392375951818834,2.7630927178273943,0.6380614595168185,1.3482324308903608,0.627053996638875,0.38116708175564223,1,1024
110,3.743348847645123,0.9556638062422794,1.352613752927389,2.4487399028684065,1.8751913400404185,0.724424871251886,1.1768910505088537,0.6976994579761202,0.1986204598836277,0,1025
111,3.633571389685546,0.3206047343025837,0.5023731886714983,1.7226789904940825,2.0775551716886187,0.6601426250887874,0.9122311762039865,0.43915784790935153,0.3727808014871033,1,1025
112,1.9678544702674161,1.412230583930609,1.6398688234110839,3.052934919709142,2.971211536551067,0.5006143139432386,0.9865332405613516,0.17199002787355705,0.3552983349519172,0,1031
113,2.346171613628959,0.5199632666450162,1.3876849009013008,2.965087034666928,4.8865778568705895,0.3903807123960876,2.0175923526856514,1.5535582312743523e-10,0.0001950632621041663,1,1031
