SubjectID,Trial,Coherence,Direction,Response,RT
KB509,1,4.800000e-01,0,1,4.173481e-01
KB509,2,6.000000e-02,0,0,7.754281e-01
KB509,3,1.200000e-01,180,1,1.600853e+00
KB509,4,2.400000e-01,180,1,8.755600e-01
KB509,5,2.400000e-01,180,1,7.254789e-01
KB509,6,4.800000e-01,180,1,8.256471e-01
KB509,7,6.000000e-02,0,1,9.589338e-01
KB509,8,1,0,0,8.971930e-03
KB509,9,1,180,1,5.839970e-01
KB509,10,2.400000e-01,180,1,6.756291e-01
KB509,11,2.400000e-01,180,1,6.755049e-01
KB509,12,4.800000e-01,0,1,6.256320e-01
KB509,13,1,0,1,6.005590e-01
KB509,14,4.800000e-01,0,1,6.839690e-01
KB509,15,6.000000e-02,180,1,5.589619e-01
KB509,16,1.200000e-01,0,1,4.672849e-01
KB509,17,4.800000e-01,0,1,4.838049e-01
KB509,18,1,0,1,4.673669e-01
KB509,19,4.800000e-01,180,1,4.754610e-01
KB509,20,2.400000e-01,0,1,4.008129e-01
KB509,21,4.800000e-01,180,1,4.018331e-01
KB509,22,6.000000e-02,0,1,3.508000e-01
KB509,23,4.800000e-01,0,1,4.505489e-01
KB509,24,1,180,1,3.009460e-01
KB509,25,2.400000e-01,0,1,5.509059e-01
KB509,26,1.200000e-01,0,0,3.350480e-01
KB509,27,6.000000e-02,180,1,9.258542e-01
KB509,28,6.000000e-02,180,0,6.590021e-01
KB509,29,2.400000e-01,0,1,9.091361e-01
KB509,30,1.200000e-01,0,1,5.922310e-01
KB509,31,1,180,1,5.171931e-01
KB509,32,1.200000e-01,180,1,1.451314e+00
KB509,33,1,0,1,5.591259e-01
KB509,34,1.200000e-01,180,1,1.025608e+00
KB509,35,6.000000e-02,180,1,1.317204e+00
KB509,36,1,0,1,7.424350e-01
KB509,37,6.000000e-02,0,0,9.841459e-01
KB509,38,6.000000e-02,0,0,2.409247e+00
KB509,39,1.200000e-01,180,1,1.258826e+00
KB509,40,1,180,1,5.338120e-01
KB509,41,4.800000e-01,180,1,6.087861e-01
KB509,42,2.400000e-01,0,1,9.840951e-01
KB509,43,1,180,1,7.004712e-01
KB509,44,2.400000e-01,180,1,1.275477e+00
KB509,45,2.400000e-01,0,1,7.008350e-01
KB509,46,6.000000e-02,180,1,4.420879e-01
KB509,47,1.200000e-01,0,1,5.425620e-01
KB509,48,1.200000e-01,180,1,5.255089e-01
KB509,49,4.800000e-01,180,1,6.258080e-01
KB509,50,1.200000e-01,0,0,8.422420e-01
