"stim","response","rt","subj_idx"
6,0.616666666666667,1.23150654,"JB578"
12,0.803571428571429,1.28912609464286,"JB578"
24,0.947368421052632,1.25343120350877,"JB578"
48,0.894736842105263,1.01778762105263,"JB578"
100,0.75,1.12821098214286,"JB578"
