SubjectID,Trial,Coherence,Direction,Response,RT
IC1099,1,1,0,0,2.873594e+00
IC1099,2,2.400000e-01,0,1,1.034278e+00
IC1099,3,2.400000e-01,180,1,8.587899e-01
IC1099,4,4.800000e-01,0,1,1.192435e+00
IC1099,5,4.800000e-01,180,1,6.508451e-01
IC1099,6,6.000000e-02,180,0,1.817563e+00
IC1099,7,6.000000e-02,0,1,7.256420e-01
IC1099,8,6.000000e-02,180,1,1.092342e+00
IC1099,9,1,180,1,3.134749e+00
IC1099,10,1,0,1,1.434246e+00
IC1099,11,1.200000e-01,0,1,8.173831e-01
IC1099,12,2.400000e-01,0,0,7.341909e-01
IC1099,13,6.000000e-02,180,1,1.408860e+00
IC1099,14,4.800000e-01,0,1,8.340161e-01
IC1099,15,1.200000e-01,0,1,2.384319e+00
IC1099,16,4.800000e-01,180,1,8.260229e-01
IC1099,17,1,180,1,3.417797e+00
IC1099,18,4.800000e-01,0,1,2.884644e+00
IC1099,19,6.000000e-02,0,1,7.839820e-01
IC1099,20,4.800000e-01,180,1,5.509398e-01
IC1099,21,1.200000e-01,0,1,6.005878e-01
IC1099,22,1.200000e-01,180,1,8.174570e-01
IC1099,23,2.400000e-01,0,1,5.591159e-01
IC1099,24,1,180,1,4.503770e-01
IC1099,25,6.000000e-02,180,0,6.258650e-01
IC1099,26,4.800000e-01,0,1,6.922719e-01
IC1099,27,1.200000e-01,0,1,7.006121e-01
IC1099,28,6.000000e-02,0,1,7.672808e-01
IC1099,29,4.800000e-01,180,1,1.826408e+00
IC1099,30,6.000000e-02,0,1,9.675791e-01
IC1099,31,4.800000e-01,0,1,1.734123e+00
IC1099,32,1,0,1,1.567374e+00
IC1099,33,6.000000e-02,180,1,1.284437e+00
IC1099,34,1.200000e-01,180,1,1.109176e+00
IC1099,35,2.400000e-01,180,1,7.843251e-01
IC1099,36,1,180,1,1.609240e+00
IC1099,37,1.200000e-01,0,1,1.725720e+00
IC1099,38,2.400000e-01,180,1,8.343849e-01
IC1099,39,1,0,1,1.459160e+00
IC1099,40,6.000000e-02,0,1,9.924040e-01
IC1099,41,2.400000e-01,0,1,8.423159e-01
IC1099,42,2.400000e-01,180,1,7.922158e-01
IC1099,43,4.800000e-01,180,1,9.505970e-01
IC1099,44,2.400000e-01,0,1,5.758369e-01
IC1099,45,1.200000e-01,180,1,7.426300e-01
IC1099,46,1,0,1,1.801027e+00
IC1099,47,2.400000e-01,180,1,2.059475e+00
IC1099,48,1.200000e-01,180,1,1.060275e+00
IC1099,49,1,180,1,1.159045e+00
IC1099,50,1.200000e-01,180,1,2.325898e+00
