SubjectID,Trial,Coherence,Direction,Response,RT
HC958,1,6.000000e-02,0,1,1.492348e+00
HC958,2,6.000000e-02,0,1,9.589980e-01
HC958,3,1.200000e-01,0,1,6.757932e-01
HC958,4,2.400000e-01,0,1,7.257900e-01
HC958,5,2.400000e-01,0,1,7.173920e-01
HC958,6,4.800000e-01,0,1,6.924450e-01
HC958,7,2.400000e-01,180,1,1.484350e+00
HC958,8,2.400000e-01,180,1,7.755630e-01
HC958,9,1.200000e-01,0,1,7.924211e-01
HC958,10,6.000000e-02,180,1,7.422750e-01
HC958,11,1.200000e-01,0,1,7.171960e-01
HC958,12,2.400000e-01,180,1,6.423199e-01
HC958,13,1,0,1,3.089509e-01
HC958,14,1,0,1,9.674079e-01
HC958,15,6.000000e-02,180,0,8.756132e-01
HC958,16,4.800000e-01,180,1,7.843630e-01
HC958,17,1,180,1,1.326115e+00
HC958,18,2.400000e-01,0,1,1.000942e+00
HC958,19,4.800000e-01,180,1,7.934411e-01
HC958,20,1,180,1,1.150879e+00
HC958,21,6.000000e-02,0,1,7.673819e-01
HC958,22,2.400000e-01,0,0,6.844921e-01
HC958,23,6.000000e-02,180,0,1.000958e+00
HC958,24,4.800000e-01,0,0,1.667854e+00
HC958,25,1,0,1,2.017569e+00
HC958,26,1.200000e-01,0,1,1.934234e+00
HC958,27,6.000000e-02,0,0,1.309293e+00
HC958,28,6.000000e-02,180,0,1.751025e+00
HC958,29,4.800000e-01,0,1,2.725966e+00
HC958,30,4.800000e-01,180,1,1.167894e+00
HC958,31,4.800000e-01,180,1,8.676751e-01
HC958,32,4.800000e-01,0,1,9.259992e-01
HC958,33,1.200000e-01,0,1,1.425738e+00
HC958,34,1.200000e-01,180,1,7.260971e-01
HC958,35,1.200000e-01,180,1,8.089201e-01
HC958,36,2.400000e-01,180,1,6.592131e-01
HC958,37,1.200000e-01,180,1,8.755260e-01
HC958,38,1,0,1,7.172461e-01
HC958,39,4.800000e-01,0,1,7.673109e-01
HC958,40,4.800000e-01,180,0,8.923090e-01
HC958,41,2.400000e-01,0,0,7.595222e-01
HC958,42,1,0,1,1.025863e+00
HC958,43,1,180,0,9.006720e-01
HC958,44,1.200000e-01,180,1,1.051142e+00
HC958,45,6.000000e-02,180,1,8.256490e-01
HC958,46,2.400000e-01,180,1,1.492866e+00
HC958,47,1,180,1,1.476354e+00
HC958,48,1.200000e-01,180,1,8.261030e-01
HC958,49,6.000000e-02,0,1,8.177640e-01
HC958,50,1,180,1,9.170461e-01
