SubjectID,Trial,Coherence,Direction,Response,RT
HC1065,1,1,0,1,6.424201e-01
HC1065,2,6.000000e-02,180,1,5.172999e-01
HC1065,3,1.200000e-01,0,1,6.006100e-01
HC1065,4,2.400000e-01,0,0,4.506640e-01
HC1065,5,2.400000e-01,180,1,7.257290e-01
HC1065,6,4.800000e-01,180,1,7.590480e-01
HC1065,7,1,0,1,5.090270e-01
HC1065,8,2.400000e-01,0,0,1.708993e+00
HC1065,9,4.800000e-01,0,1,6.259990e-01
HC1065,10,2.400000e-01,0,0,1.151001e+00
HC1065,11,6.000000e-02,0,1,9.091930e-01
HC1065,12,1,180,1,7.004602e-01
HC1065,13,1.200000e-01,180,0,1.525737e+00
HC1065,14,1.200000e-01,0,0,1.226082e+00
HC1065,15,6.000000e-02,0,1,9.007800e-01
HC1065,16,4.800000e-01,0,1,7.756300e-01
HC1065,17,1,180,1,6.260161e-01
HC1065,18,1.200000e-01,180,1,2.759779e+00
HC1065,19,1.200000e-01,180,0,7.340329e-01
HC1065,20,6.000000e-02,180,1,1.276055e+00
HC1065,21,4.800000e-01,180,1,5.760801e-01
HC1065,22,4.800000e-01,0,1,7.507551e-01
HC1065,23,2.400000e-01,0,1,1.242321e+00
HC1065,24,1,180,1,7.926018e-01
HC1065,25,6.000000e-02,180,0,1.575924e+00
HC1065,26,1.200000e-01,180,1,1.634039e+00
HC1065,27,1.200000e-01,0,0,1.492826e+00
HC1065,28,2.400000e-01,0,0,1.651106e+00
HC1065,29,4.800000e-01,180,1,1.034504e+00
HC1065,30,1,0,1,4.673240e-01
HC1065,31,6.000000e-02,180,1,5.171571e-01
HC1065,32,6.000000e-02,0,1,1.609317e+00
HC1065,33,2.400000e-01,180,1,9.930930e-01
HC1065,34,2.400000e-01,180,0,9.508290e-01
HC1065,35,1.200000e-01,0,0,1.242771e+00
HC1065,36,1,180,1,9.008160e-01
HC1065,37,1.200000e-01,180,0,9.150982e-03
HC1065,38,1,0,1,1.017054e+00
HC1065,39,1,0,1,7.339621e-01
HC1065,40,1,180,1,6.339560e-01
HC1065,41,6.000000e-02,0,1,1.267504e+00
HC1065,42,1.200000e-01,0,1,2.584317e+00
HC1065,43,2.400000e-01,180,0,1.950854e+00
HC1065,44,6.000000e-02,0,0,2.234318e+00
HC1065,45,4.800000e-01,0,1,1.067581e+00
HC1065,46,4.800000e-01,0,0,1.725798e+00
HC1065,47,4.800000e-01,180,0,8.506732e-01
HC1065,48,6.000000e-02,180,1,1.242329e+00
HC1065,49,2.400000e-01,180,0,6.673920e-01
HC1065,50,4.800000e-01,180,0,1.767431e+00
