"stim","response","rt","subj_idx"
6,0.716981132075472,1.80249390754717,"KB241"
12,0.931034482758621,1.53833605862069,"KB241"
24,0.966666666666667,1.081223235,"KB241"
48,1,0.921592408333333,"KB241"
100,1,0.898221436666667,"KB241"
