SubjectID,Trial,Coherence,Direction,Response,RT
Gb240,1,1.200000e-01,0,1,1.359206e+00
Gb240,2,1.200000e-01,180,1,1.367520e+00
Gb240,3,1,180,1,1.450745e+00
Gb240,4,4.800000e-01,0,1,2.084374e+00
Gb240,5,1,180,1,1.375923e+00
Gb240,6,2.400000e-01,0,1,1.875967e+00
Gb240,7,1.200000e-01,0,0,2.809267e+00
Gb240,8,4.800000e-01,180,1,3.192780e+00
Gb240,9,4.800000e-01,180,1,2.383985e+00
Gb240,10,4.800000e-01,0,1,1.300777e+00
Gb240,11,1,0,1,2.175875e+00
Gb240,12,4.800000e-01,180,1,2.226302e+00
Gb240,13,2.400000e-01,180,0,2.684593e+00
Gb240,14,2.400000e-01,0,1,2.517647e+00
Gb240,15,4.800000e-01,180,1,3.634810e+00
Gb240,16,1,0,1,1.701075e+00
Gb240,17,6.000000e-02,180,1,3.176242e+00
Gb240,18,4.800000e-01,0,1,2.351005e+00
Gb240,19,2.400000e-01,0,1,1.892548e+00
Gb240,20,1.200000e-01,0,1,2.350838e+00
Gb240,21,2.400000e-01,0,1,2.217553e+00
Gb240,22,1.200000e-01,0,1,1.500787e+00
Gb240,23,6.000000e-02,180,1,3.934284e+00
Gb240,24,6.000000e-02,180,1,4.509353e+00
Gb240,25,4.800000e-01,180,1,1.617601e+00
Gb240,26,1,180,1,1.642354e+00
Gb240,27,1.200000e-01,180,1,6.110121e+00
Gb240,28,1,180,1,1.225914e+00
Gb240,29,6.000000e-02,180,1,4.377176e+00
Gb240,30,1,0,1,1.409150e+00
Gb240,31,1.200000e-01,180,1,2.217869e+00
Gb240,32,4.800000e-01,0,1,2.067646e+00
Gb240,33,2.400000e-01,180,1,3.509593e+00
Gb240,34,2.400000e-01,180,1,3.768071e+00
Gb240,35,6.000000e-02,180,1,5.493129e+00
Gb240,36,1.200000e-01,0,1,1.251135e+00
Gb240,37,1.200000e-01,180,1,1.742827e+00
Gb240,38,6.000000e-02,0,1,1.526022e+00
Gb240,39,6.000000e-02,0,1,3.226104e+00
Gb240,40,6.000000e-02,0,0,1.876145e+00
Gb240,41,1,180,1,1.310189e+00
Gb240,42,4.800000e-01,0,1,2.751214e+00
Gb240,43,2.400000e-01,180,0,2.017511e+00
Gb240,44,1,0,1,1.842454e+00
Gb240,45,6.000000e-02,0,1,2.442560e+00
Gb240,46,2.400000e-01,0,1,4.493023e+00
Gb240,47,2.400000e-01,180,0,1.617456e+00
Gb240,48,1,0,1,1.467425e+00
Gb240,49,6.000000e-02,0,0,2.892918e+00
Gb240,50,1.200000e-01,180,0,2.292755e+00
