"stim","response","rt","subj_idx"
6,0.851851851851852,1.49455202777778,"IB217"
12,0.966666666666667,1.16936552166667,"IB217"
24,0.966666666666667,1.01600210666667,"IB217"
48,1,0.905767608333333,"IB217"
100,1,0.868106039655172,"IB217"
