SubjectID,Trial,Coherence,Direction,Response,RT
KB578,1,6.000000e-02,180,1,1.484206e+00
KB578,2,4.800000e-01,180,0,6.589680e-01
KB578,3,1.200000e-01,0,0,1.255381e-01
KB578,4,2.400000e-01,180,0,3.017774e+00
KB578,5,6.000000e-02,0,0,5.923600e-01
KB578,6,2.400000e-01,0,1,4.673169e-01
KB578,7,1,180,1,1.175747e+00
KB578,8,1.200000e-01,0,1,9.340298e-01
KB578,9,4.800000e-01,0,1,1.434150e+00
KB578,10,1,0,1,1.542490e+00
KB578,11,1.200000e-01,180,1,2.192572e+00
KB578,12,1,0,1,1.159064e+00
KB578,13,1.200000e-01,0,0,1.135297e+00
KB578,14,6.000000e-02,0,1,9.424939e-01
KB578,15,4.800000e-01,180,1,1.084364e+00
KB578,16,6.000000e-02,180,0,1.426030e+00
KB578,17,2.400000e-01,180,1,1.092622e+00
KB578,18,2.400000e-01,0,1,1.134162e+00
KB578,19,6.000000e-02,180,1,6.839321e-01
KB578,20,2.400000e-01,0,0,4.844379e-01
KB578,21,1,180,1,6.843731e-01
KB578,22,4.800000e-01,180,1,9.258518e-01
KB578,23,1.200000e-01,180,0,2.001005e+00
KB578,24,4.800000e-01,0,1,1.684342e+00
KB578,25,2.400000e-01,0,1,1.775726e+00
KB578,26,4.800000e-01,180,1,7.843020e-01
KB578,27,6.000000e-02,180,0,1.642707e+00
KB578,28,4.800000e-01,0,0,9.067059e-03
KB578,29,1,0,1,9.253972e-01
KB578,30,1.200000e-01,0,1,2.184250e+00
KB578,31,1.200000e-01,180,1,3.151221e+00
KB578,32,2.400000e-01,0,1,7.673609e-01
KB578,33,6.000000e-02,180,1,7.174230e-01
KB578,34,1.200000e-01,0,1,1.025763e+00
KB578,35,1,180,1,6.257780e-01
KB578,36,6.000000e-02,0,0,2.467598e+00
KB578,37,6.000000e-02,0,1,1.025699e+00
KB578,38,6.000000e-02,0,0,8.839180e-01
KB578,39,4.800000e-01,0,1,9.213924e-03
KB578,40,2.400000e-01,180,1,9.340110e-01
KB578,41,2.400000e-01,180,1,1.109243e+00
KB578,42,1.200000e-01,180,1,4.173040e-01
KB578,43,1.200000e-01,180,0,6.423819e-01
KB578,44,1,0,1,1.425755e+00
KB578,45,1,180,1,5.256622e-01
KB578,46,1,180,1,1.067414e+00
KB578,47,2.400000e-01,180,1,1.334279e+00
KB578,48,4.800000e-01,180,1,1.075873e+00
KB578,49,1,0,1,1.134160e+00
KB578,50,4.800000e-01,0,0,1.183946e+00
