SubjectID,Trial,Coherence,Direction,Response,RT
JC1101,1,4.800000e-01,0,0,1.309261e+00
JC1101,2,6.000000e-02,180,1,7.754591e-01
JC1101,3,1.200000e-01,180,1,8.591142e-01
JC1101,4,2.400000e-01,0,1,7.590539e-01
JC1101,5,1.200000e-01,0,1,2.634269e+00
JC1101,6,4.800000e-01,0,1,1.675921e+00
JC1101,7,1.200000e-01,0,1,1.492428e+00
JC1101,8,1.200000e-01,0,1,1.033949e+00
JC1101,9,2.400000e-01,180,1,1.225851e+00
JC1101,10,6.000000e-02,0,1,1.125733e+00
JC1101,11,4.800000e-01,180,1,1.050688e+00
JC1101,12,1.200000e-01,180,1,1.326347e+00
JC1101,13,1.200000e-01,0,1,7.423530e-01
JC1101,14,2.400000e-01,180,1,1.200917e+00
JC1101,15,4.800000e-01,0,1,7.842162e-01
JC1101,16,2.400000e-01,180,1,7.757249e-01
JC1101,17,1,0,1,5.340579e-01
JC1101,18,6.000000e-02,0,1,1.625720e+00
JC1101,19,1.200000e-01,0,1,8.841109e-01
JC1101,20,6.000000e-02,180,1,1.602068e+00
JC1101,21,6.000000e-02,180,0,1.059248e+00
JC1101,22,1,0,0,1.159239e+00
JC1101,23,6.000000e-02,0,1,3.759291e-01
JC1101,24,6.000000e-02,0,1,6.258180e-01
JC1101,25,4.800000e-01,180,1,1.135167e+00
JC1101,26,1,180,1,9.756980e-01
JC1101,27,1.200000e-01,180,0,1.017476e+00
JC1101,28,2.400000e-01,0,0,7.173829e-01
JC1101,29,1.200000e-01,180,0,5.926151e-01
JC1101,30,2.400000e-01,0,0,4.184880e-01
JC1101,31,2.400000e-01,0,0,6.339142e-01
JC1101,32,6.000000e-02,180,0,3.509021e-01
JC1101,33,1,0,0,3.422301e-01
JC1101,34,2.400000e-01,180,0,3.926940e-01
JC1101,35,4.800000e-01,180,1,1.092316e+00
JC1101,36,1,180,0,8.756309e-01
JC1101,37,1,0,0,4.255521e-01
JC1101,38,4.800000e-01,0,0,1.509077e+00
JC1101,39,1,0,0,7.004919e-01
JC1101,40,1,180,0,8.174610e-01
JC1101,41,1.200000e-01,180,1,5.004499e-01
JC1101,42,4.800000e-01,180,1,5.756650e-01
JC1101,43,6.000000e-02,0,0,6.008439e-01
JC1101,44,2.400000e-01,180,0,1.251068e+00
JC1101,45,6.000000e-02,180,0,8.756199e-01
JC1101,46,2.400000e-01,0,0,1.425760e+00
JC1101,47,1,180,0,5.677159e-01
JC1101,48,4.800000e-01,0,0,1.142281e+00
JC1101,49,4.800000e-01,180,0,8.424459e-01
JC1101,50,1,180,1,4.173610e-01
