SubjectID,Trial,Coherence,Direction,Response,RT
KB749,1,4.800000e-01,0,1,1.105857e+00
KB749,2,6.000000e-02,180,1,9.427769e-01
KB749,3,6.000000e-02,180,0,2.100938e+00
KB749,4,2.400000e-01,180,1,1.125833e+00
KB749,5,1,0,1,1.184293e+00
KB749,6,6.000000e-02,0,1,2.901037e+00
KB749,7,2.400000e-01,180,0,2.642616e+00
KB749,8,2.400000e-01,0,1,1.667295e+00
KB749,9,1,0,1,2.950948e+00
KB749,10,4.800000e-01,0,1,2.334266e+00
KB749,11,2.400000e-01,0,1,2.434362e+00
KB749,12,4.800000e-01,180,1,1.992668e+00
KB749,13,6.000000e-02,180,1,3.909465e+00
KB749,14,1.200000e-01,0,1,2.859575e+00
KB749,15,6.000000e-02,0,1,4.126140e+00
KB749,16,4.800000e-01,0,1,1.817463e+00
KB749,17,6.000000e-02,0,1,4.009527e+00
KB749,18,1,0,0,2.842904e+00
KB749,19,1,180,1,1.267619e+00
KB749,20,1.200000e-01,180,1,2.484464e+00
KB749,21,2.400000e-01,180,1,2.367813e+00
KB749,22,1.200000e-01,0,1,2.159197e+00
KB749,23,1,0,1,1.675757e+00
KB749,24,6.000000e-02,180,1,1.984404e+00
KB749,25,1,180,1,8.005300e-01
KB749,26,1.200000e-01,180,1,2.292779e+00
KB749,27,6.000000e-02,180,1,2.417775e+00
KB749,28,1.200000e-01,0,1,1.617670e+00
KB749,29,1.200000e-01,0,1,3.184487e+00
KB749,30,1,180,1,1.059477e+00
KB749,31,6.000000e-02,0,1,1.584226e+00
KB749,32,2.400000e-01,0,1,2.067644e+00
KB749,33,1.200000e-01,0,1,2.275912e+00
KB749,34,1,0,1,1.159060e+00
KB749,35,1.200000e-01,180,1,2.076010e+00
KB749,36,4.800000e-01,180,1,1.509282e+00
KB749,37,4.800000e-01,0,1,1.476008e+00
KB749,38,2.400000e-01,0,1,2.192529e+00
KB749,39,2.400000e-01,0,1,1.250590e+00
KB749,40,4.800000e-01,0,1,1.542392e+00
KB749,41,1.200000e-01,180,1,2.034123e+00
KB749,42,6.000000e-02,0,1,1.801017e+00
KB749,43,1,180,1,1.067331e+00
KB749,44,2.400000e-01,180,1,1.575958e+00
KB749,45,1,180,1,1.075944e+00
KB749,46,4.800000e-01,180,1,1.351028e+00
KB749,47,4.800000e-01,180,1,1.159259e+00
KB749,48,4.800000e-01,180,1,1.225937e+00
KB749,49,2.400000e-01,180,1,1.067464e+00
KB749,50,1.200000e-01,180,1,2.517874e+00
