"stim","response","rt","subj_idx"
6,0.672413793103448,1.53440397413793,"JB340"
12,0.816666666666667,1.09638583666667,"JB340"
24,1,0.86800477,"JB340"
48,0.95,0.707947533333333,"JB340"
100,1,0.589727215,"JB340"
