SubjectID,Trial,Coherence,Direction,Response,RT
GB797,1,1.200000e-01,180,1,1.289225e+00
GB797,2,4.800000e-01,0,1,8.841300e-01
GB797,3,1.200000e-01,0,1,2.025805e+00
GB797,4,4.800000e-01,0,1,8.172579e-01
GB797,5,1,0,1,7.006431e-01
GB797,6,6.000000e-02,180,1,2.526054e+00
GB797,7,1,0,0,1.550910e+00
GB797,8,6.000000e-02,0,0,1.442338e+00
GB797,9,2.400000e-01,180,1,1.167341e+00
GB797,10,2.400000e-01,0,0,3.059140e+00
GB797,11,6.000000e-02,0,1,1.767485e+00
GB797,12,4.800000e-01,180,1,1.534014e+00
GB797,13,6.000000e-02,180,1,1.192354e+00
GB797,14,1.200000e-01,180,1,9.509280e-01
GB797,15,6.000000e-02,0,1,2.319467e+01
GB797,16,6.000000e-02,180,1,1.565947e+00
GB797,17,1,180,0,1.317392e+00
GB797,18,4.800000e-01,0,0,9.757841e-01
GB797,19,4.800000e-01,0,1,1.142437e+00
GB797,20,2.400000e-01,180,1,3.267556e+00
GB797,21,6.000000e-02,180,1,9.341400e-01
GB797,22,1.200000e-01,0,0,1.225731e+00
GB797,23,2.400000e-01,180,1,2.659219e+00
GB797,24,1.200000e-01,0,1,6.368265e+00
GB797,25,2.400000e-01,0,0,2.435617e+00
GB797,26,1,0,1,1.559185e+00
GB797,27,1.200000e-01,180,1,2.084181e+00
GB797,28,2.400000e-01,0,0,2.717788e+00
GB797,29,2.400000e-01,180,1,1.559300e+00
GB797,30,1.200000e-01,180,0,3.234563e+00
GB797,31,6.000000e-02,0,0,8.668431e+00
GB797,32,6.000000e-02,0,1,1.750966e+00
GB797,33,2.400000e-01,180,1,3.634559e+00
GB797,34,1,180,1,7.593311e+00
GB797,35,2.400000e-01,0,0,1.609193e+00
GB797,36,4.800000e-01,180,1,1.667388e+00
GB797,37,6.000000e-02,180,1,1.851137e+00
GB797,38,1,0,0,1.442356e+00
GB797,39,1,180,0,2.159380e+00
GB797,40,1.200000e-01,180,1,1.175937e+00
GB797,41,1,180,0,3.676328e+00
GB797,42,4.800000e-01,180,0,5.651442e+00
GB797,43,1.200000e-01,0,0,4.859843e+00
GB797,44,4.800000e-01,180,1,1.442252e+00
GB797,45,1,0,1,1.334040e+00
GB797,46,1,180,1,3.701194e+00
GB797,47,4.800000e-01,0,0,2.085485e+00
GB797,48,1.200000e-01,0,0,2.842670e+00
GB797,49,2.400000e-01,0,1,1.675946e+00
GB797,50,4.800000e-01,180,0,3.500925e+00
