SubjectID,Trial,Coherence,Direction,Response,RT
GC860,1,4.800000e-01,180,0,7.841129e-01
GC860,2,1,0,0,1.025434e+00
GC860,3,4.800000e-01,180,1,1.333946e+00
GC860,4,4.800000e-01,0,1,7.672839e-01
GC860,5,2.400000e-01,0,1,2.600920e+00
GC860,6,1.200000e-01,180,1,1.342631e+00
GC860,7,1,180,1,1.617704e+00
GC860,8,4.800000e-01,180,1,1.317705e+00
GC860,9,1,0,1,1.142372e+00
GC860,10,6.000000e-02,0,0,2.018101e+00
GC860,11,2.400000e-01,180,0,9.218820e+00
GC860,12,6.000000e-02,0,0,1.442293e+00
GC860,13,2.400000e-01,180,1,2.942557e+00
GC860,14,2.400000e-01,180,1,1.476605e+00
GC860,15,1.200000e-01,0,0,4.192943e+00
GC860,16,6.000000e-02,180,0,9.009669e-01
GC860,17,6.000000e-02,180,1,3.451402e+00
GC860,18,1.200000e-01,0,0,1.250864e+00
GC860,19,1,180,0,1.576016e+00
GC860,20,6.000000e-02,180,1,1.843560e-01
GC860,21,2.400000e-01,0,0,5.760171e-01
GC860,22,2.400000e-01,0,0,2.684731e+00
GC860,23,2.400000e-01,0,1,6.591489e-01
GC860,24,1.200000e-01,0,1,2.200991e+00
GC860,25,6.000000e-02,180,0,1.009035e+00
GC860,26,1.200000e-01,0,1,3.301076e+00
GC860,27,1.200000e-01,0,1,1.692494e+00
GC860,28,4.800000e-01,0,1,1.367431e+00
GC860,29,1,0,1,1.642500e+00
GC860,30,4.800000e-01,180,1,1.642857e+00
GC860,31,4.800000e-01,0,1,1.534181e+00
GC860,32,4.800000e-01,0,1,1.075694e+00
GC860,33,1,180,1,1.617883e+00
GC860,34,2.400000e-01,180,0,1.384329e+00
GC860,35,1.200000e-01,180,1,1.050932e+00
GC860,36,1.200000e-01,180,1,7.593501e-01
GC860,37,1.200000e-01,180,1,7.428460e-01
GC860,38,1,180,1,1.559638e+00
GC860,39,1,0,1,1.517698e+00
GC860,40,6.000000e-02,0,1,2.992682e+00
GC860,41,6.000000e-02,180,0,1.484237e+00
GC860,42,6.000000e-02,0,0,7.585615e+00
GC860,43,1,0,1,1.851041e+00
GC860,44,2.400000e-01,180,1,2.384800e+00
GC860,45,2.400000e-01,0,1,1.492700e+00
GC860,46,4.800000e-01,180,1,1.151185e+00
GC860,47,4.800000e-01,0,1,1.809433e+00
GC860,48,6.000000e-02,0,0,1.617489e+00
GC860,49,1,180,1,1.684760e+00
GC860,50,1.200000e-01,180,1,3.576207e+00
