SubjectID,Trial,Coherence,Direction,Response,RT
JB758,1,4.800000e-01,0,1,5.338800e-01
JB758,2,1.200000e-01,0,0,4.005120e-01
JB758,3,6.000000e-02,0,1,1.100807e+00
JB758,4,1.200000e-01,180,0,1.109069e+00
JB758,5,1.200000e-01,0,1,9.006300e-01
JB758,6,4.800000e-01,0,1,8.756230e-01
JB758,7,1,180,1,7.339740e-01
JB758,8,1.200000e-01,180,1,1.417340e+00
JB758,9,2.400000e-01,180,1,1.634065e+00
JB758,10,6.000000e-02,180,1,1.784193e+00
JB758,11,1.200000e-01,180,1,1.392410e+00
JB758,12,2.400000e-01,0,1,8.423731e-01
JB758,13,4.800000e-01,0,1,9.423361e-01
JB758,14,1.200000e-01,180,1,9.005320e-01
JB758,15,1.200000e-01,0,1,1.659449e+00
JB758,16,4.800000e-01,180,1,1.000545e+00
JB758,17,1,180,1,6.005392e-01
JB758,18,2.400000e-01,0,1,6.675210e-01
JB758,19,6.000000e-02,0,1,1.150594e+00
JB758,20,4.800000e-01,180,1,6.337640e-01
JB758,21,1,180,1,5.170832e-01
JB758,22,1,180,1,8.089359e-01
JB758,23,6.000000e-02,0,1,7.841120e-01
JB758,24,4.800000e-01,0,1,5.672140e-01
JB758,25,1,180,1,7.095442e-01
JB758,26,2.400000e-01,0,1,6.089242e-01
JB758,27,2.400000e-01,180,1,6.004500e-01
JB758,28,1,0,1,6.007588e-01
JB758,29,4.800000e-01,0,1,6.088510e-01
JB758,30,6.000000e-02,180,1,9.266901e-01
JB758,31,6.000000e-02,180,1,1.492269e+00
JB758,32,4.800000e-01,180,1,6.837451e-01
JB758,33,2.400000e-01,0,1,9.424648e-01
JB758,34,1,0,1,6.922600e-01
JB758,35,6.000000e-02,0,1,1.500710e+00
JB758,36,6.000000e-02,180,1,2.259019e+00
JB758,37,2.400000e-01,180,1,1.109095e+00
JB758,38,6.000000e-02,180,1,1.367177e+00
JB758,39,1,0,1,6.923881e-01
JB758,40,4.800000e-01,180,1,8.004432e-01
JB758,41,1.200000e-01,0,1,6.674352e-01
JB758,42,1,0,1,9.922481e-01
JB758,43,1,0,1,6.089251e-01
JB758,44,2.400000e-01,180,1,6.920531e-01
JB758,45,1.200000e-01,180,1,1.225546e+00
JB758,46,4.800000e-01,180,1,6.919920e-01
JB758,47,2.400000e-01,180,1,5.921030e-01
JB758,48,6.000000e-02,0,1,1.059259e+00
JB758,49,1.200000e-01,0,1,7.756090e-01
JB758,50,2.400000e-01,0,1,6.422451e-01
