"stim","response","rt","subj_idx"
6,0.589285714285714,1.62063517321429,"GC1042"
12,0.735849056603774,1.41286368867925,"GC1042"
24,0.773584905660377,1.30133175283019,"GC1042"
48,0.660714285714286,1.506595925,"GC1042"
100,0.454545454545455,1.43589602545455,"GC1042"
