"stim","response","rt","subj_idx"
6,0.62962962962963,1.542514,"IC1148"
12,0.771929824561403,1.52664395087719,"IC1148"
24,0.836363636363636,1.45142283272727,"IC1148"
48,0.879310344827586,1.30792717241379,"IC1148"
100,0.949152542372881,1.48615902372881,"IC1148"
