SubjectID,Trial,Coherence,Direction,Response,RT
KC979,1,1.200000e-01,180,0,2.134205e+00
KC979,2,6.000000e-02,180,1,4.591398e-01
KC979,3,6.000000e-02,180,0,3.921330e-01
KC979,4,1,0,0,8.006730e-01
KC979,5,1,180,0,9.072065e-03
KC979,6,1,180,1,4.591231e-01
KC979,7,1,180,0,9.055853e-03
KC979,8,4.800000e-01,180,0,9.099960e-03
KC979,9,2.400000e-01,180,1,8.743048e-03
KC979,10,2.400000e-01,180,0,1.317383e+00
KC979,11,1.200000e-01,180,1,1.692658e+00
KC979,12,2.400000e-01,0,1,1.284015e+00
KC979,13,2.400000e-01,0,0,1.667292e+00
KC979,14,1.200000e-01,0,1,5.005870e-01
KC979,15,6.000000e-02,180,1,1.985325e+00
KC979,16,6.000000e-02,180,0,1.300950e+00
KC979,17,4.800000e-01,180,0,1.750856e+00
KC979,18,4.800000e-01,0,0,8.743048e-03
KC979,19,6.000000e-02,0,0,1.009460e+00
KC979,20,1.200000e-01,0,1,9.119987e-03
KC979,21,6.000000e-02,180,0,9.588919e-01
KC979,22,1,180,1,7.093241e-01
KC979,23,2.400000e-01,180,1,5.352330e+00
KC979,24,2.400000e-01,0,0,3.342495e+00
KC979,25,6.000000e-02,0,1,1.420739e-01
KC979,26,1.200000e-01,180,0,3.392687e+00
KC979,27,6.000000e-02,0,1,3.754609e-01
KC979,28,1.200000e-01,180,0,3.517676e+00
KC979,29,4.800000e-01,0,0,9.023905e-03
KC979,30,1.200000e-01,180,1,8.983135e-03
KC979,31,1.200000e-01,0,1,2.257109e-01
KC979,32,4.800000e-01,180,1,7.842472e-01
KC979,33,1,0,0,1.184194e+00
KC979,34,2.400000e-01,180,1,7.008550e-01
KC979,35,4.800000e-01,180,1,2.421260e-01
KC979,36,1,0,1,1.005909e-01
KC979,37,4.800000e-01,0,1,3.422720e-01
KC979,38,2.400000e-01,0,0,8.508561e-01
KC979,39,4.800000e-01,180,0,1.754720e-01
KC979,40,6.000000e-02,0,1,4.759610e-01
KC979,41,1.200000e-01,0,1,6.172071e-01
KC979,42,1,180,1,8.255451e-01
KC979,43,1,0,0,3.171670e-01
KC979,44,2.400000e-01,180,0,8.755922e-03
KC979,45,1,0,1,9.230137e-03
KC979,46,6.000000e-02,0,0,9.244204e-02
KC979,47,4.800000e-01,0,1,9.134054e-03
KC979,48,4.800000e-01,0,1,8.868933e-03
KC979,49,1.200000e-01,0,1,9.207964e-03
KC979,50,2.400000e-01,0,0,8.790970e-03
