SubjectID,Trial,Coherence,Direction,Response,RT
GC1131,1,6.000000e-02,0,1,1.917598e+00
GC1131,2,2.400000e-01,180,0,1.075731e+00
GC1131,3,2.400000e-01,0,0,9.507349e-01
GC1131,4,1.200000e-01,0,1,5.257521e-01
GC1131,5,2.400000e-01,180,0,1.050772e+00
GC1131,6,4.800000e-01,0,0,1.925974e+00
GC1131,7,6.000000e-02,0,0,6.925120e-01
GC1131,8,6.000000e-02,0,1,3.209474e+00
GC1131,9,2.400000e-01,180,0,3.326038e+00
GC1131,10,6.000000e-02,180,0,9.869077e+00
GC1131,11,2.400000e-01,0,0,1.267564e+00
GC1131,12,1,180,1,9.130955e-03
GC1131,13,1,0,1,1.054907e-02
GC1131,14,4.800000e-01,180,1,9.009838e-03
GC1131,15,4.800000e-01,0,1,9.371042e-03
GC1131,16,1,180,1,8.840084e-03
GC1131,17,6.000000e-02,0,1,8.897066e-03
GC1131,18,6.000000e-02,0,0,1.255560e-01
GC1131,19,4.800000e-01,0,0,8.752823e-03
GC1131,20,1,0,1,1.423090e-01
GC1131,21,4.800000e-01,0,0,2.042615e+00
GC1131,22,1.200000e-01,180,1,2.317906e+00
GC1131,23,6.000000e-02,180,1,3.543064e+00
GC1131,24,2.400000e-01,0,1,2.825983e+00
GC1131,25,2.400000e-01,0,1,1.234181e+00
GC1131,26,1,0,0,1.742660e+00
GC1131,27,1,180,1,1.850764e+00
GC1131,28,1,180,1,2.042643e+00
GC1131,29,1.200000e-01,0,1,1.692430e+00
GC1131,30,2.400000e-01,0,1,9.757569e-01
GC1131,31,2.400000e-01,180,1,1.943215e+00
GC1131,32,1.200000e-01,180,0,1.325849e+00
GC1131,33,1,180,0,1.284213e+00
GC1131,34,2.400000e-01,180,1,9.119987e-03
GC1131,35,6.000000e-02,180,1,1.175950e-01
GC1131,36,1.200000e-01,180,0,7.007859e-01
GC1131,37,6.000000e-02,180,1,8.378601e-02
GC1131,38,6.000000e-02,180,1,3.567444e+00
GC1131,39,4.800000e-01,180,0,1.559206e+00
GC1131,40,1.200000e-01,180,1,4.976344e+00
GC1131,41,1.200000e-01,0,0,5.026069e+00
GC1131,42,4.800000e-01,180,1,6.959818e+00
GC1131,43,1.200000e-01,180,1,4.992957e+00
GC1131,44,4.800000e-01,180,0,3.192731e+00
GC1131,45,1,0,1,2.851098e+00
GC1131,46,1.200000e-01,0,0,2.018010e+00
GC1131,47,4.800000e-01,0,0,1.768565e+00
GC1131,48,4.800000e-01,180,0,2.034394e+00
GC1131,49,1,0,0,2.617962e+00
GC1131,50,1.200000e-01,0,1,1.600672e+00
