"stim","response","rt","subj_idx"
6,0.716666666666667,1.44881551333333,"HC862"
12,0.916666666666667,1.32947397,"HC862"
24,1,1.02658193666667,"HC862"
48,0.966666666666667,1.01311025333333,"HC862"
100,1,0.843489225423729,"HC862"
