"stim","response","rt","subj_idx"
6,0.454545454545455,1.69617022909091,"HC1159"
12,0.555555555555556,1.4626053,"HC1159"
24,0.732142857142857,1.64520724821429,"HC1159"
48,0.732142857142857,1.59194241607143,"HC1159"
100,0.568627450980392,1.6778470627451,"HC1159"
