"stim","response","rt","subj_idx"
6,0.814814814814815,1.9861474037037,"HB365"
12,0.825,1.78343279,"HB365"
24,0.980392156862745,1.5544953,"HB365"
48,0.961538461538462,1.44705513461538,"HB365"
100,0.419354838709677,2.30577748709677,"HB365"
