SubjectID,Trial,Coherence,Direction,Response,RT
IB754,1,6.000000e-02,0,0,1.342290e+00
IB754,2,1,180,1,5.922630e-01
IB754,3,2.400000e-01,0,1,7.090249e-01
IB754,4,1.200000e-01,180,1,1.167399e+00
IB754,5,1.200000e-01,0,1,8.589051e-01
IB754,6,6.000000e-02,0,0,5.340540e-01
IB754,7,6.000000e-02,180,1,3.542977e+00
IB754,8,1,180,1,1.034043e+00
IB754,9,1,0,1,2.834364e+00
IB754,10,1,0,1,1.150687e+00
IB754,11,4.800000e-01,180,1,1.250826e+00
IB754,12,6.000000e-02,180,0,8.259342e-01
IB754,13,2.400000e-01,0,0,6.935310e-01
IB754,14,1.200000e-01,180,1,8.840661e-01
IB754,15,2.400000e-01,0,1,8.340981e-01
IB754,16,4.800000e-01,0,0,3.339131e-01
IB754,17,4.800000e-01,180,1,1.442513e+00
IB754,18,6.000000e-02,180,1,2.018377e+00
IB754,19,1,0,1,1.050931e+00
IB754,20,2.400000e-01,180,1,6.505811e-01
IB754,21,4.800000e-01,0,1,8.174829e-01
IB754,22,4.800000e-01,180,1,7.089481e-01
IB754,23,2.400000e-01,180,1,1.750871e+00
IB754,24,1.200000e-01,0,1,2.442679e+00
IB754,25,1.200000e-01,180,1,9.683821e-01
IB754,26,4.800000e-01,0,1,7.846911e-01
IB754,27,1.200000e-01,0,1,1.434106e+00
IB754,28,4.800000e-01,180,1,8.591819e-01
IB754,29,2.400000e-01,0,1,1.209250e+00
IB754,30,1.200000e-01,180,1,1.059071e+00
IB754,31,2.400000e-01,180,1,9.842391e-01
IB754,32,1,0,1,8.257871e-01
IB754,33,6.000000e-02,0,0,1.118027e+00
IB754,34,1.200000e-01,0,1,1.225870e+00
IB754,35,6.000000e-02,180,1,9.088559e-01
IB754,36,2.400000e-01,180,1,9.589891e-01
IB754,37,6.000000e-02,0,1,1.159224e+00
IB754,38,6.000000e-02,0,1,2.000858e+00
IB754,39,1,180,1,4.672861e-01
IB754,40,1,180,0,6.088920e-01
IB754,41,1,180,1,1.100780e+00
IB754,42,6.000000e-02,180,0,5.007639e-01
IB754,43,1.200000e-01,0,1,5.674369e-01
IB754,44,4.800000e-01,180,1,3.252084e+00
IB754,45,1,0,1,8.091350e-01
IB754,46,4.800000e-01,0,1,8.089311e-01
IB754,47,1.200000e-01,180,1,8.255620e-01
IB754,48,2.400000e-01,0,1,9.256320e-01
IB754,49,4.800000e-01,0,0,7.671831e-01
IB754,50,2.400000e-01,180,1,1.617707e+00
