SubjectID,Trial,Coherence,Direction,Response,RT
KC1193,1,4.800000e-01,180,1,1.683630e+00
KC1193,2,4.800000e-01,180,1,8.593979e-01
KC1193,3,2.400000e-01,180,1,6.760261e-01
KC1193,4,4.800000e-01,180,1,7.425270e-01
KC1193,5,4.800000e-01,0,1,8.173740e-01
KC1193,6,6.000000e-02,180,1,1.267452e+00
KC1193,7,6.000000e-02,0,1,2.242598e+00
KC1193,8,1.200000e-01,180,1,6.341100e-01
KC1193,9,1.200000e-01,0,1,6.173100e-01
KC1193,10,2.400000e-01,180,1,5.672648e-01
KC1193,11,1,0,1,5.672979e-01
KC1193,12,4.800000e-01,0,1,1.092430e+00
KC1193,13,6.000000e-02,0,0,2.492795e+00
KC1193,14,4.800000e-01,180,1,7.007492e-01
KC1193,15,1,180,1,2.459328e+00
KC1193,16,2.400000e-01,180,1,8.838301e-01
KC1193,17,1.200000e-01,0,1,2.775922e+00
KC1193,18,1,0,1,7.006371e-01
KC1193,19,1,0,1,6.089230e-01
KC1193,20,1.200000e-01,180,1,8.926871e-01
KC1193,21,1,180,1,3.701238e+00
KC1193,22,6.000000e-02,180,0,2.109505e+00
KC1193,23,6.000000e-02,0,1,9.256632e-01
KC1193,24,1,180,1,1.142556e+00
KC1193,25,2.400000e-01,0,1,7.591901e-01
KC1193,26,2.400000e-01,0,1,1.309072e+00
KC1193,27,2.400000e-01,0,1,9.006419e-01
KC1193,28,4.800000e-01,0,1,6.673481e-01
KC1193,29,4.800000e-01,0,1,1.317429e+00
KC1193,30,1,0,1,8.006449e-01
KC1193,31,2.400000e-01,0,1,6.173732e-01
KC1193,32,1,180,0,9.756720e-01
KC1193,33,2.400000e-01,180,0,1.375772e+00
KC1193,34,1,0,0,1.459143e+00
KC1193,35,1.200000e-01,0,1,4.840269e-01
KC1193,36,1,180,0,9.424169e-01
KC1193,37,1.200000e-01,0,1,1.317427e+00
KC1193,38,6.000000e-02,0,1,1.734142e+00
KC1193,39,4.800000e-01,180,1,1.718507e+00
KC1193,40,2.400000e-01,0,1,1.184188e+00
KC1193,41,6.000000e-02,180,1,7.266128e-01
KC1193,42,6.000000e-02,180,0,1.300868e+00
KC1193,43,1.200000e-01,180,1,1.250591e+00
KC1193,44,2.400000e-01,180,0,9.756792e-01
KC1193,45,4.800000e-01,0,1,5.840590e-01
KC1193,46,1.200000e-01,0,0,1.500814e+00
KC1193,47,6.000000e-02,0,1,1.667594e+00
KC1193,48,1.200000e-01,180,1,1.609141e+00
KC1193,49,6.000000e-02,180,0,2.009404e+00
KC1193,50,1.200000e-01,180,1,8.172040e-01
