"stim","response","rt","subj_idx"
6,0.611111111111111,1.23865095555556,"IC1012"
12,0.775862068965517,1.20624275,"IC1012"
24,0.862068965517241,1.29569030517241,"IC1012"
48,0.892857142857143,1.20090949107143,"IC1012"
100,0.508474576271186,1.32417343728814,"IC1012"
