SubjectID,Trial,Coherence,Direction,Response,RT
LC1078,1,6.000000e-02,0,1,3.092654e+00
LC1078,2,6.000000e-02,0,0,4.484409e+00
LC1078,3,1.200000e-01,180,1,4.051190e+00
LC1078,4,4.800000e-01,0,1,6.505671e-01
LC1078,5,6.000000e-02,180,1,8.172541e-01
LC1078,6,2.400000e-01,180,1,1.000599e+00
LC1078,7,2.400000e-01,0,1,5.590551e-01
LC1078,8,6.000000e-02,180,1,1.075753e+00
LC1078,9,1.200000e-01,0,1,8.422811e-01
LC1078,10,1,0,1,1.209004e+00
LC1078,11,6.000000e-02,180,1,2.417558e+00
LC1078,12,4.800000e-01,180,1,6.755130e-01
LC1078,13,1,180,1,1.767417e+00
LC1078,14,2.400000e-01,180,1,1.334043e+00
LC1078,15,1.200000e-01,0,1,1.067403e+00
LC1078,16,2.400000e-01,0,1,8.005350e-01
LC1078,17,6.000000e-02,0,0,9.923511e-01
LC1078,18,1.200000e-01,180,0,9.710660e+00
LC1078,19,2.400000e-01,0,1,7.422800e-01
LC1078,20,2.400000e-01,180,1,6.592040e-01
LC1078,21,1,180,1,1.125887e+00
LC1078,22,2.400000e-01,180,1,3.051143e+00
LC1078,23,2.400000e-01,0,1,7.341599e-01
LC1078,24,1,0,1,6.089559e-01
LC1078,25,6.000000e-02,180,0,1.008833e+00
LC1078,26,2.400000e-01,180,1,6.508801e-01
LC1078,27,1,180,1,1.017646e+00
LC1078,28,4.800000e-01,0,1,5.091932e-01
LC1078,29,6.000000e-02,0,0,1.142511e+00
LC1078,30,1.200000e-01,0,1,3.693074e+00
LC1078,31,4.800000e-01,0,1,6.673999e-01
LC1078,32,4.800000e-01,180,1,6.424010e-01
LC1078,33,1.200000e-01,0,1,6.008329e-01
LC1078,34,4.800000e-01,180,1,7.006929e-01
LC1078,35,1,0,1,5.841210e-01
LC1078,36,2.400000e-01,0,1,8.174810e-01
LC1078,37,1,180,1,7.005250e-01
LC1078,38,1.200000e-01,180,1,1.975783e+00
LC1078,39,4.800000e-01,0,1,7.422760e-01
LC1078,40,4.800000e-01,180,1,6.925519e-01
LC1078,41,6.000000e-02,180,0,9.007380e-01
LC1078,42,1,180,1,6.839530e-01
LC1078,43,1.200000e-01,180,1,2.275813e+00
LC1078,44,1,0,1,5.424058e-01
LC1078,45,1,0,1,5.423489e-01
LC1078,46,4.800000e-01,0,1,6.338439e-01
LC1078,47,1.200000e-01,0,0,1.092648e+00
LC1078,48,6.000000e-02,0,1,1.075626e+00
LC1078,49,1.200000e-01,180,1,1.392379e+00
LC1078,50,4.800000e-01,180,1,3.059242e+00
