"stim","response","rt","subj_idx"
6,0.534883720930233,2.1675167,"KC911"
12,0.895833333333333,1.97308673333333,"KC911"
24,0.964285714285714,1.64511923214286,"KC911"
48,1,1.31170341186441,"KC911"
100,0.909090909090909,1.33681999818182,"KC911"
