SubjectID,Trial,Coherence,Direction,Response,RT
Gb208,1,2.400000e-01,0,1,7.340081e-01
Gb208,2,2.400000e-01,180,1,7.257550e-01
Gb208,3,4.800000e-01,0,1,6.172960e-01
Gb208,4,2.400000e-01,0,1,7.923181e-01
Gb208,5,1,0,1,6.506360e-01
Gb208,6,2.400000e-01,0,1,9.923129e-01
Gb208,7,1,180,1,8.423660e-01
Gb208,8,1.200000e-01,0,1,7.842262e-01
Gb208,9,6.000000e-02,0,1,8.257730e-01
Gb208,10,4.800000e-01,0,1,5.840068e-01
Gb208,11,1.200000e-01,180,1,7.921190e-01
Gb208,12,6.000000e-02,0,1,9.422860e-01
Gb208,13,4.800000e-01,180,1,9.006901e-01
Gb208,14,1,0,1,6.679521e-01
Gb208,15,1.200000e-01,0,0,1.942735e+00
Gb208,16,1.200000e-01,0,0,2.409054e+00
Gb208,17,1.200000e-01,180,0,1.642661e+00
Gb208,18,4.800000e-01,0,1,7.257011e-01
Gb208,19,6.000000e-02,180,1,2.834711e+00
Gb208,20,1,180,1,6.419690e-01
Gb208,21,6.000000e-02,0,1,1.817705e+00
Gb208,22,6.000000e-02,180,0,1.317187e+00
Gb208,23,1,0,1,6.009290e-01
Gb208,24,2.400000e-01,0,1,6.671941e-01
Gb208,25,4.800000e-01,180,1,7.674890e-01
Gb208,26,2.400000e-01,180,1,8.590012e-01
Gb208,27,1,0,1,6.589060e-01
Gb208,28,1.200000e-01,0,1,7.923090e-01
Gb208,29,1.200000e-01,180,1,8.425369e-01
Gb208,30,4.800000e-01,180,1,7.922199e-01
Gb208,31,1.200000e-01,180,1,1.967460e+00
Gb208,32,4.800000e-01,0,1,9.924951e-01
Gb208,33,1,180,1,6.672390e-01
Gb208,34,1.200000e-01,180,0,2.342751e+00
Gb208,35,2.400000e-01,180,1,1.109361e+00
Gb208,36,6.000000e-02,180,1,1.642409e+00
Gb208,37,2.400000e-01,180,1,7.672510e-01
Gb208,38,1,0,1,6.673131e-01
Gb208,39,2.400000e-01,0,1,1.692524e+00
Gb208,40,1,180,1,9.176741e-01
Gb208,41,4.800000e-01,0,1,9.675128e-01
Gb208,42,4.800000e-01,180,1,9.009089e-01
Gb208,43,1,180,1,8.006139e-01
Gb208,44,2.400000e-01,180,1,1.159084e+00
Gb208,45,6.000000e-02,0,1,1.042640e+00
Gb208,46,4.800000e-01,180,1,6.339409e-01
Gb208,47,6.000000e-02,180,1,3.018602e+00
Gb208,48,6.000000e-02,0,1,9.009812e-01
Gb208,49,6.000000e-02,180,1,1.942826e+00
Gb208,50,1.200000e-01,0,1,9.677751e-01
