"stim","response","rt","subj_idx"
6,0.775,1.727413135,"IB640"
12,0.866666666666667,1.74021086888889,"IB640"
24,0.88,1.326557222,"IB640"
48,0.9375,1.238088675,"IB640"
100,0.520833333333333,1.15804875208333,"IB640"
