SubjectID,Trial,Coherence,Direction,Response,RT
LC1132,1,6.000000e-02,0,1,4.142982e+00
LC1132,2,6.000000e-02,0,1,1.075686e+00
LC1132,3,1.200000e-01,180,1,1.867543e+00
LC1132,4,1,180,1,7.839229e-01
LC1132,5,1,180,1,6.841660e-01
LC1132,6,2.400000e-01,180,1,5.594840e-01
LC1132,7,6.000000e-02,180,0,8.257771e-01
LC1132,8,4.800000e-01,180,1,4.091401e-01
LC1132,9,4.800000e-01,180,0,2.923930e-01
LC1132,10,2.400000e-01,0,1,6.423111e-01
LC1132,11,1.200000e-01,0,1,1.909216e+00
LC1132,12,1.200000e-01,0,1,6.258261e-01
LC1132,13,6.000000e-02,180,1,1.059486e+00
LC1132,14,1,0,1,5.340428e-01
LC1132,15,1.200000e-01,180,1,1.634626e+00
LC1132,16,6.000000e-02,180,1,1.175952e+00
LC1132,17,6.000000e-02,180,1,9.762008e-01
LC1132,18,1,0,0,1.517908e+00
LC1132,19,1,0,1,1.525875e+00
LC1132,20,1,180,0,8.422520e-01
LC1132,21,2.400000e-01,0,1,9.256592e-01
LC1132,22,4.800000e-01,0,1,6.589601e-01
LC1132,23,4.800000e-01,180,0,1.600787e+00
LC1132,24,2.400000e-01,180,1,8.676620e-01
LC1132,25,1,180,0,7.508860e-01
LC1132,26,1.200000e-01,180,1,1.226274e+00
LC1132,27,2.400000e-01,0,1,7.843151e-01
LC1132,28,4.800000e-01,0,1,1.359068e+00
LC1132,29,2.400000e-01,180,1,6.259620e-01
LC1132,30,1,0,1,2.434299e+00
LC1132,31,1.200000e-01,180,1,9.011590e-01
LC1132,32,6.000000e-02,0,1,6.421530e-01
LC1132,33,1,0,1,1.442274e+00
LC1132,34,2.400000e-01,0,1,1.200682e+00
LC1132,35,1.200000e-01,0,1,2.475857e+00
LC1132,36,4.800000e-01,180,1,9.678459e-01
LC1132,37,6.000000e-02,0,1,7.094269e-01
LC1132,38,1,180,1,1.526020e+00
LC1132,39,2.400000e-01,180,1,7.510130e-01
LC1132,40,4.800000e-01,0,1,4.922311e-01
LC1132,41,4.800000e-01,0,0,9.512622e-01
LC1132,42,6.000000e-02,0,1,3.834466e+00
LC1132,43,1.200000e-01,0,1,6.172531e-01
LC1132,44,4.800000e-01,180,1,8.845840e-01
LC1132,45,2.400000e-01,180,1,8.844140e-01
LC1132,46,2.400000e-01,0,1,6.260691e-01
LC1132,47,1.200000e-01,180,1,1.093117e+00
LC1132,48,4.800000e-01,0,1,8.675430e-01
LC1132,49,6.000000e-02,180,1,8.504901e-01
LC1132,50,1.200000e-01,0,1,7.506421e-01
