"stim","response","rt","subj_idx"
6,0.615384615384615,2.02587375192308,"HB240"
12,0.732142857142857,1.82402884642857,"HB240"
24,0.796610169491525,1.87978364576271,"HB240"
48,0.842105263157895,1.87026617192982,"HB240"
100,0.916666666666667,1.6492262,"HB240"
