SubjectID,Trial,Coherence,Direction,Response,RT
IC961,1,4.800000e-01,0,1,8.820670e-01
IC961,2,6.000000e-02,0,1,1.092300e+00
IC961,3,1.200000e-01,0,1,7.089350e-01
IC961,4,6.000000e-02,180,1,8.341329e-01
IC961,5,1,180,1,1.100917e+00
IC961,6,4.800000e-01,180,1,1.200786e+00
IC961,7,1,180,1,8.507202e-01
IC961,8,1.200000e-01,0,1,4.217886e+00
IC961,9,1,180,1,8.422830e-01
IC961,10,2.400000e-01,0,1,8.008409e-01
IC961,11,1,0,0,1.642484e+00
IC961,12,4.800000e-01,180,1,1.034263e+00
IC961,13,4.800000e-01,0,1,9.008579e-01
IC961,14,1.200000e-01,180,1,1.342706e+00
IC961,15,2.400000e-01,180,1,1.159336e+00
IC961,16,1,0,1,2.184303e+00
IC961,17,1,180,1,1.375565e+00
IC961,18,2.400000e-01,0,1,1.792683e+00
IC961,19,6.000000e-02,180,1,2.026978e+00
IC961,20,2.400000e-01,180,1,1.325937e+00
IC961,21,1,0,0,1.092352e+00
IC961,22,6.000000e-02,180,1,1.275563e+00
IC961,23,6.000000e-02,180,1,1.159069e+00
IC961,24,4.800000e-01,180,1,1.092204e+00
IC961,25,6.000000e-02,0,1,1.142399e+00
IC961,26,2.400000e-01,0,1,9.673281e-01
IC961,27,1,0,1,2.367569e+00
IC961,28,1.200000e-01,0,1,1.409125e+00
IC961,29,1.200000e-01,0,0,1.584542e+00
IC961,30,6.000000e-02,0,1,8.175199e-01
IC961,31,2.400000e-01,180,0,1.333986e+00
IC961,32,6.000000e-02,0,0,1.192585e+00
IC961,33,4.800000e-01,0,1,5.509450e-01
IC961,34,1.200000e-01,180,1,2.008942e+00
IC961,35,4.800000e-01,0,1,1.317323e+00
IC961,36,1.200000e-01,180,1,1.109303e+00
IC961,37,1.200000e-01,180,1,3.192677e+00
IC961,38,1,0,0,3.818078e+00
IC961,39,4.800000e-01,0,1,2.126024e+00
IC961,40,4.800000e-01,180,1,1.843081e+00
IC961,41,2.400000e-01,0,1,1.234236e+00
IC961,42,2.400000e-01,0,1,1.259088e+00
IC961,43,6.000000e-02,180,0,2.917654e+00
IC961,44,4.800000e-01,180,1,1.817556e+00
IC961,45,1,180,0,1.709140e+00
IC961,46,2.400000e-01,180,1,8.950949e-03
IC961,47,1.200000e-01,0,1,1.059069e+00
IC961,48,2.400000e-01,180,1,1.742532e+00
IC961,49,6.000000e-02,0,1,1.809158e+00
IC961,50,1.200000e-01,180,1,2.035346e+00
