SubjectID,Trial,Coherence,Direction,Response,RT
JC918,1,2.400000e-01,0,1,2.950838e+00
JC918,2,1.200000e-01,180,1,3.559310e+00
JC918,3,1,0,0,2.276480e+00
JC918,4,4.800000e-01,0,1,2.525889e+00
JC918,5,1,0,0,3.009138e+00
JC918,6,6.000000e-02,180,1,3.951030e+00
JC918,7,1,0,0,1.625783e+00
JC918,8,4.800000e-01,180,1,2.100710e+00
JC918,9,4.800000e-01,180,1,1.859152e+00
JC918,10,4.800000e-01,180,1,1.467823e+00
JC918,11,6.000000e-02,0,1,1.600777e+00
JC918,12,1.200000e-01,0,0,1.775823e+00
JC918,13,1,0,0,2.476145e+00
JC918,14,6.000000e-02,0,0,1.667548e+00
JC918,15,1,180,1,3.076027e+00
JC918,16,4.800000e-01,180,1,1.117250e+00
JC918,17,1.200000e-01,180,1,1.076642e+00
JC918,18,2.400000e-01,180,1,1.442245e+00
JC918,19,2.400000e-01,0,0,1.158852e+00
JC918,20,4.800000e-01,180,0,9.273052e-03
JC918,21,2.400000e-01,0,1,1.900880e+00
JC918,22,2.400000e-01,180,0,1.650700e+00
JC918,23,1.200000e-01,180,1,2.084391e+00
JC918,24,1.200000e-01,0,1,2.051129e+00
JC918,25,6.000000e-02,180,1,1.333961e+00
JC918,26,1.200000e-01,180,0,1.125764e+00
JC918,27,4.800000e-01,0,0,1.692234e+00
JC918,28,2.400000e-01,180,0,8.258140e-01
JC918,29,2.400000e-01,180,1,2.058975e+00
JC918,30,1,180,1,1.717198e+00
JC918,31,4.800000e-01,0,1,1.542470e+00
JC918,32,2.400000e-01,0,1,3.042648e+00
JC918,33,6.000000e-02,0,0,1.959116e+00
JC918,34,6.000000e-02,180,1,4.368070e+00
JC918,35,1.200000e-01,0,0,1.342533e+00
JC918,36,1,0,1,1.134283e+00
JC918,37,4.800000e-01,0,1,1.500721e+00
JC918,38,1.200000e-01,180,1,2.725887e+00
JC918,39,1.200000e-01,0,1,1.750947e+00
JC918,40,6.000000e-02,0,1,3.592786e+00
JC918,41,6.000000e-02,0,0,1.951645e+00
JC918,42,2.400000e-01,180,1,4.975928e+00
JC918,43,1,180,1,1.893105e+00
JC918,44,6.000000e-02,180,1,4.026210e+00
JC918,45,1.200000e-01,0,1,6.618180e+00
JC918,46,6.000000e-02,180,1,4.559391e+00
JC918,47,4.800000e-01,0,1,3.592850e+00
JC918,48,2.400000e-01,0,1,1.400679e+00
JC918,49,1,180,1,1.175834e+00
JC918,50,1,180,1,1.050370e+00
