"stim","response","rt","subj_idx"
6,0.673076923076923,1.34823596346154,"IB274"
12,0.694915254237288,1.26851909322034,"IB274"
24,0.866666666666667,1.10087375333333,"IB274"
48,0.966666666666667,0.910346063333333,"IB274"
100,0.75,1.15943699107143,"IB274"
