"stim","response","rt","subj_idx"
6,0.701754385964912,1.50655221403509,"IC980"
12,0.9,1.36612588,"IC980"
24,0.95,1.03373042666667,"IC980"
48,0.983050847457627,1.06157249322034,"IC980"
100,1,0.845036266666667,"IC980"
