"stim","response","rt","subj_idx"
6,0.586206896551724,1.57035958275862,"IC988"
12,0.857142857142857,1.72018988214286,"IC988"
24,0.793103448275862,1.22288266896552,"IC988"
48,0.923076923076923,0.979862680769231,"IC988"
100,0.75,1.65233637857143,"IC988"
