SubjectID,Trial,Coherence,Direction,Response,RT
KB247,1,2.400000e-01,180,1,1.342680e+00
KB247,2,6.000000e-02,0,1,7.340529e-01
KB247,3,4.800000e-01,180,1,7.510128e-01
KB247,4,1,0,1,1.075819e+00
KB247,5,6.000000e-02,180,1,1.575893e+00
KB247,6,2.400000e-01,180,1,1.084089e+00
KB247,7,1,0,1,1.075671e+00
KB247,8,4.800000e-01,180,1,1.000859e+00
KB247,9,4.800000e-01,0,1,5.590260e-01
KB247,10,2.400000e-01,0,1,6.839681e-01
KB247,11,2.400000e-01,180,1,6.840909e-01
KB247,12,4.800000e-01,180,1,5.838959e-01
KB247,13,4.800000e-01,0,1,5.757110e-01
KB247,14,1.200000e-01,180,1,7.005670e-01
KB247,15,1.200000e-01,0,1,6.256571e-01
KB247,16,6.000000e-02,0,1,2.400790e+00
KB247,17,1.200000e-01,180,1,1.025872e+00
KB247,18,2.400000e-01,0,1,5.758481e-01
KB247,19,1,0,1,1.067406e+00
KB247,20,6.000000e-02,180,1,7.923429e-01
KB247,21,2.400000e-01,0,1,8.174851e-01
KB247,22,6.000000e-02,180,1,7.927120e-01
KB247,23,1.200000e-01,180,1,1.076049e+00
KB247,24,2.400000e-01,0,1,5.674920e-01
KB247,25,6.000000e-02,180,1,7.594428e-01
KB247,26,4.800000e-01,180,1,8.005710e-01
KB247,27,1,180,1,1.318412e+00
KB247,28,6.000000e-02,0,1,8.423879e-01
KB247,29,6.000000e-02,180,1,1.100865e+00
KB247,30,1,180,1,7.843680e-01
KB247,31,1.200000e-01,0,1,1.000998e+00
KB247,32,1,180,1,7.342329e-01
KB247,33,1,0,1,1.175932e+00
KB247,34,2.400000e-01,0,0,7.754951e-01
KB247,35,1.200000e-01,180,1,1.617816e+00
KB247,36,2.400000e-01,180,1,1.117536e+00
KB247,37,6.000000e-02,0,1,8.508029e-01
KB247,38,1.200000e-01,180,1,1.125600e+00
KB247,39,4.800000e-01,180,1,7.588332e-01
KB247,40,2.400000e-01,180,1,6.938112e-01
KB247,41,1.200000e-01,0,1,7.507410e-01
KB247,42,1,0,1,1.117430e+00
KB247,43,1.200000e-01,0,0,1.175494e+00
KB247,44,6.000000e-02,0,1,9.089921e-01
KB247,45,1.200000e-01,0,1,1.675797e+00
KB247,46,4.800000e-01,0,1,2.050758e+00
KB247,47,4.800000e-01,0,1,5.420430e-01
KB247,48,1,180,1,1.534213e+00
KB247,49,4.800000e-01,0,1,8.839030e-01
KB247,50,1,180,1,1.234502e+00
