SubjectID,Trial,Coherence,Direction,Response,RT
HC958,1,1,180,0,2.525966e+00
HC958,2,1,0,0,8.424261e-01
HC958,3,1,0,1,1.184089e+00
HC958,4,2.400000e-01,180,1,1.959292e+00
HC958,5,1,180,1,1.100706e+00
HC958,6,1,180,0,1.000707e+00
HC958,7,2.400000e-01,180,1,1.876094e+00
HC958,8,1.200000e-01,180,0,8.173971e-01
HC958,9,6.000000e-02,180,1,1.409007e+00
HC958,10,1.200000e-01,180,1,6.340950e-01
HC958,11,1,180,1,1.225503e+00
HC958,12,2.400000e-01,180,1,1.192459e+00
HC958,13,6.000000e-02,0,0,7.172790e-01
HC958,14,1.200000e-01,0,1,1.234506e+00
HC958,15,1.200000e-01,180,1,1.526118e+00
HC958,16,2.400000e-01,0,1,7.424600e-01
HC958,17,1.200000e-01,0,1,9.173000e-01
HC958,18,1,0,1,1.117389e+00
HC958,19,6.000000e-02,180,0,8.840592e-01
HC958,20,6.000000e-02,0,0,8.677092e-01
HC958,21,2.400000e-01,0,1,4.923389e-01
HC958,22,6.000000e-02,0,1,4.171979e-01
HC958,23,2.400000e-01,0,1,1.504319e-01
HC958,24,1.200000e-01,180,0,8.383608e-02
HC958,25,2.400000e-01,180,1,7.085330e-01
HC958,26,6.000000e-02,0,1,5.426090e-01
HC958,27,4.800000e-01,0,1,9.589882e-01
HC958,28,1.200000e-01,0,1,7.922211e-01
HC958,29,6.000000e-02,180,0,6.256700e-01
HC958,30,1,0,0,1.492588e+00
HC958,31,1.200000e-01,0,1,1.709110e+00
HC958,32,4.800000e-01,0,1,1.142331e+00
HC958,33,4.800000e-01,180,1,1.142460e+00
HC958,34,4.800000e-01,180,1,7.423930e-01
HC958,35,2.400000e-01,180,1,7.507000e-01
HC958,36,1,180,1,6.672330e-01
HC958,37,4.800000e-01,180,1,9.840791e-01
HC958,38,4.800000e-01,0,1,1.075676e+00
HC958,39,6.000000e-02,0,1,1.075688e+00
HC958,40,1.200000e-01,0,1,9.506180e-01
HC958,41,1.200000e-01,180,1,1.317460e+00
HC958,42,4.800000e-01,180,0,6.006660e-01
HC958,43,4.800000e-01,0,0,7.671571e-01
HC958,44,1,0,0,1.343380e+00
HC958,45,4.800000e-01,180,0,4.923019e-01
HC958,46,4.800000e-01,0,0,1.833899e+00
HC958,47,2.400000e-01,0,1,8.925111e-01
HC958,48,6.000000e-02,180,0,1.534104e+00
HC958,49,2.400000e-01,0,1,1.117335e+00
HC958,50,6.000000e-02,180,1,1.284420e+00
