SubjectID,Trial,Coherence,Direction,Response,RT
IB640,1,4.800000e-01,180,1,6.342777e+00
IB640,2,4.800000e-01,180,1,2.368300e+00
IB640,3,6.000000e-02,180,1,2.776843e+00
IB640,4,1,180,0,2.334662e+00
IB640,5,6.000000e-02,180,0,1.984252e+00
IB640,6,2.400000e-01,180,1,6.477540e+00
IB640,7,4.800000e-01,0,1,4.593228e+00
IB640,8,6.000000e-02,0,0,9.171751e-01
IB640,9,1.200000e-01,180,1,8.802167e+00
IB640,10,1.200000e-01,180,1,4.026201e+00
IB640,11,2.400000e-01,0,1,4.159656e+00
IB640,12,4.800000e-01,180,1,1.917705e+00
IB640,13,1.200000e-01,0,1,3.768124e+00
IB640,14,1,180,0,4.417917e+00
IB640,15,6.000000e-02,0,1,8.818598e+00
IB640,16,1,0,0,2.534506e+00
IB640,17,1.200000e-01,180,1,5.210596e+00
IB640,18,2.400000e-01,0,1,1.250923e+00
IB640,19,6.000000e-02,180,0,4.009425e+00
IB640,20,2.400000e-01,180,1,9.760630e-01
IB640,21,4.800000e-01,0,1,5.209895e+00
IB640,22,6.000000e-02,0,1,2.418062e+00
IB640,23,1.200000e-01,0,1,1.284009e+00
IB640,24,4.800000e-01,0,1,2.334199e+00
IB640,25,2.400000e-01,0,1,1.634188e+00
IB640,26,2.400000e-01,0,1,2.200895e+00
IB640,27,1.200000e-01,0,1,2.050903e+00
IB640,28,2.400000e-01,180,1,1.034220e+01
IB640,29,1,180,1,2.043114e+00
IB640,30,1,180,0,5.589368e-01
IB640,31,6.000000e-02,180,0,3.173430e-01
IB640,32,1,180,0,3.755901e-01
IB640,33,1,0,1,2.042694e+00
IB640,34,4.800000e-01,180,1,1.209674e+00
IB640,35,1,0,1,1.584256e+00
IB640,36,1,0,1,1.367524e+00
IB640,37,2.400000e-01,180,1,1.575990e+00
IB640,38,4.800000e-01,180,0,4.201471e+00
IB640,39,1.200000e-01,0,1,1.359073e+00
IB640,40,2.400000e-01,180,1,1.134801e+00
IB640,41,4.800000e-01,0,1,7.508440e-01
IB640,42,1.200000e-01,180,1,9.346030e-01
IB640,43,4.800000e-01,0,1,7.508199e-01
IB640,44,6.000000e-02,0,1,6.118129e+00
IB640,45,1.200000e-01,180,1,6.594207e+00
IB640,46,6.000000e-02,0,1,1.567722e+00
IB640,47,1.200000e-01,0,1,2.684244e+00
IB640,48,1,0,1,3.267622e+00
IB640,49,2.400000e-01,0,1,6.093258e+00
IB640,50,6.000000e-02,180,1,2.626105e+00
