SubjectID,Trial,Coherence,Direction,Response,RT
HB631,1,2.400000e-01,180,1,3.467930e+00
HB631,2,1,0,1,6.590140e-01
HB631,3,2.400000e-01,0,0,9.841552e-01
HB631,4,2.400000e-01,180,1,8.756008e-01
HB631,5,2.400000e-01,0,1,7.924602e-01
HB631,6,4.800000e-01,0,1,1.250858e+00
HB631,7,6.000000e-02,180,1,9.923100e-01
HB631,8,1.200000e-01,0,1,8.843400e-01
HB631,9,6.000000e-02,180,1,1.125779e+00
HB631,10,1.200000e-01,0,1,6.089580e-01
HB631,11,4.800000e-01,180,1,8.674471e-01
HB631,12,4.800000e-01,0,1,9.007559e-01
HB631,13,4.800000e-01,180,1,1.592539e+00
HB631,14,1,180,1,1.584430e+00
HB631,15,1,0,1,1.242624e+00
HB631,16,1.200000e-01,180,1,7.842221e-01
HB631,17,1.200000e-01,180,1,1.092553e+00
HB631,18,1,0,1,1.525847e+00
HB631,19,1,180,1,6.841419e-01
HB631,20,2.400000e-01,0,1,9.841430e-01
HB631,21,1.200000e-01,180,1,7.841818e-01
HB631,22,1,180,1,9.924650e-01
HB631,23,6.000000e-02,180,1,1.350623e+00
HB631,24,1.200000e-01,0,1,8.676271e-01
HB631,25,6.000000e-02,180,1,9.259231e-01
HB631,26,6.000000e-02,0,0,3.759672e+00
HB631,27,1,0,1,1.067544e+00
HB631,28,6.000000e-02,0,0,1.125981e+00
HB631,29,6.000000e-02,0,1,4.088800e-01
HB631,30,1,0,1,1.184043e+00
HB631,31,2.400000e-01,180,0,1.234003e+00
HB631,32,6.000000e-02,0,0,1.033864e+00
HB631,33,4.800000e-01,0,1,3.925970e-01
HB631,34,4.800000e-01,0,0,9.678881e-01
HB631,35,1,180,1,7.426009e-01
HB631,36,4.800000e-01,0,1,6.674531e-01
HB631,37,2.400000e-01,180,1,9.424779e-01
HB631,38,2.400000e-01,180,1,1.026579e+00
HB631,39,2.400000e-01,0,1,8.925319e-01
HB631,40,1.200000e-01,0,0,1.359338e+00
HB631,41,4.800000e-01,180,1,1.042507e+00
HB631,42,6.000000e-02,180,1,9.755342e-01
HB631,43,1.200000e-01,180,1,7.505181e-01
HB631,44,1,180,1,9.088440e-01
HB631,45,1.200000e-01,0,1,1.467614e+00
HB631,46,4.800000e-01,180,1,8.339560e-01
HB631,47,2.400000e-01,0,1,1.025882e+00
HB631,48,1.200000e-01,180,1,8.588650e-01
HB631,49,6.000000e-02,0,1,9.424520e-01
HB631,50,4.800000e-01,180,1,6.007910e-01
