SubjectID,Trial,Coherence,Direction,Response,RT
GC1015,1,2.400000e-01,0,1,1.215806e+00
GC1015,2,6.000000e-02,0,1,4.218070e+00
GC1015,3,1.200000e-01,0,1,1.258994e+00
GC1015,4,4.800000e-01,180,1,9.592562e-01
GC1015,5,1,180,1,9.928460e-01
GC1015,6,2.400000e-01,0,1,1.209114e+00
GC1015,7,1.200000e-01,0,1,1.942655e+00
GC1015,8,2.400000e-01,180,1,1.084740e+00
GC1015,9,6.000000e-02,180,0,2.100913e+00
GC1015,10,4.800000e-01,0,1,1.033938e+00
GC1015,11,6.000000e-02,0,1,3.076039e+00
GC1015,12,6.000000e-02,180,1,1.351156e+00
GC1015,13,1.200000e-01,180,0,1.492619e+00
GC1015,14,1,0,0,1.667947e+00
GC1015,15,2.400000e-01,180,1,1.467611e+00
GC1015,16,1,180,0,2.076153e+00
GC1015,17,2.400000e-01,180,1,1.651237e+00
GC1015,18,1.200000e-01,180,1,1.317813e+00
GC1015,19,1.200000e-01,0,1,1.251071e+00
GC1015,20,1.200000e-01,180,1,1.409469e+00
GC1015,21,1,0,0,1.851787e+00
GC1015,22,1,180,1,2.175755e+00
GC1015,23,1,0,0,4.359697e+00
GC1015,24,6.000000e-02,0,1,1.792808e+00
GC1015,25,6.000000e-02,180,0,2.609298e+00
GC1015,26,2.400000e-01,0,1,2.325912e+00
GC1015,27,4.800000e-01,0,1,1.650705e+00
GC1015,28,6.000000e-02,180,0,9.060291e+00
GC1015,29,4.800000e-01,0,0,2.826337e+00
GC1015,30,1,180,1,2.459244e+00
GC1015,31,4.800000e-01,180,1,1.392855e+00
GC1015,32,1,180,1,1.609570e+00
GC1015,33,1.200000e-01,0,1,2.292789e+00
GC1015,34,1.200000e-01,0,1,1.759096e+00
GC1015,35,1.200000e-01,180,1,1.542859e+00
GC1015,36,4.800000e-01,0,1,2.984478e+00
GC1015,37,2.400000e-01,0,1,1.075761e+00
GC1015,38,1,0,1,1.842492e+00
GC1015,39,6.000000e-02,0,1,1.300684e+00
GC1015,40,6.000000e-02,180,0,1.909152e+00
GC1015,41,1,0,0,1.168204e+00
GC1015,42,4.800000e-01,0,1,1.384078e+00
GC1015,43,4.800000e-01,180,1,2.159081e+00
GC1015,44,2.400000e-01,0,1,1.150812e+00
GC1015,45,6.000000e-02,0,1,1.717547e+00
GC1015,46,2.400000e-01,180,1,1.409357e+00
GC1015,47,4.800000e-01,180,1,1.601304e+00
GC1015,48,2.400000e-01,180,1,1.400590e+00
GC1015,49,4.800000e-01,180,1,1.326350e+00
GC1015,50,1.200000e-01,180,1,1.167308e+00
