"stim","response","rt","subj_idx"
6,0.796296296296296,1.40318930925926,"LC903"
12,0.719298245614035,1.31097040526316,"LC903"
24,0.898305084745763,1.09094568305085,"LC903"
48,0.9,0.922857448333333,"LC903"
100,0.966666666666667,0.848584301666667,"LC903"
