SubjectID,Trial,Coherence,Direction,Response,RT
IB640,1,2.400000e-01,0,1,6.674752e-01
IB640,2,4.800000e-01,180,1,9.011509e-01
IB640,3,2.400000e-01,180,1,1.692982e+00
IB640,4,6.000000e-02,0,0,5.760235e+00
IB640,5,1,0,0,9.342909e-01
IB640,6,2.400000e-01,180,0,2.250931e+00
IB640,7,4.800000e-01,0,1,1.467422e+00
IB640,8,1.200000e-01,0,1,6.376605e+00
IB640,9,1.200000e-01,0,0,3.401403e+00
IB640,10,6.000000e-02,0,1,8.422942e-01
IB640,11,1.200000e-01,180,1,3.001163e+00
IB640,12,4.800000e-01,180,1,1.825782e+00
IB640,13,4.800000e-01,180,1,2.559039e+00
IB640,14,2.400000e-01,0,1,2.192665e+00
IB640,15,2.400000e-01,0,1,2.567608e+00
IB640,16,6.000000e-02,180,1,4.459575e+00
IB640,17,1.200000e-01,180,1,1.860291e+00
IB640,18,1,180,1,9.766090e-01
IB640,19,4.800000e-01,0,1,1.142355e+00
IB640,20,4.800000e-01,180,1,1.025637e+00
IB640,21,1,0,1,6.007850e-01
IB640,22,6.000000e-02,180,1,3.551582e+00
IB640,23,1,180,1,6.710937e+00
IB640,24,1,180,1,1.017141e+00
IB640,25,4.800000e-01,0,1,2.017649e+00
IB640,26,1,180,1,4.659636e+00
IB640,27,6.000000e-02,180,0,1.386006e+01
IB640,28,6.000000e-02,0,1,1.782727e+00
IB640,29,2.400000e-01,180,1,2.175893e+00
IB640,30,1,0,1,8.007021e-01
IB640,31,2.400000e-01,180,1,6.839910e-01
IB640,32,4.800000e-01,0,1,5.340300e-01
IB640,33,6.000000e-02,0,0,6.674209e-01
IB640,34,1,180,0,6.401606e+00
IB640,35,2.400000e-01,0,1,8.923841e-01
IB640,36,1.200000e-01,180,1,1.409107e+00
IB640,37,6.000000e-02,180,1,4.134476e+00
IB640,38,1.200000e-01,0,1,1.075505e+01
IB640,39,1.200000e-01,180,1,1.042230e+00
IB640,40,1,0,1,6.757410e-01
IB640,41,4.800000e-01,0,0,6.043363e+00
IB640,42,4.800000e-01,180,1,4.777362e+00
IB640,43,1.200000e-01,180,1,1.509545e+00
IB640,44,1,0,0,1.585003e+00
IB640,45,6.000000e-02,180,1,2.400763e+00
IB640,46,6.000000e-02,0,1,4.668013e+00
IB640,47,1.200000e-01,0,1,1.592457e+00
IB640,48,2.400000e-01,0,1,1.084041e+00
IB640,49,1.200000e-01,0,1,6.043186e+00
IB640,50,2.400000e-01,180,1,1.050550e+00
