"stim","response","rt","subj_idx"
6,0.625,1.59292830416667,"HB631"
12,0.686274509803922,1.45423136078431,"HB631"
24,0.804347826086957,1.51606562391304,"HB631"
48,0.785714285714286,1.3100790375,"HB631"
100,0.892857142857143,1.6224570375,"HB631"
