"stim","response","rt","subj_idx"
6,0.770833333333333,1.7462187375,969
12,0.905660377358491,1.31249990377358,969
24,1,1.45294339152542,969
48,0.982456140350877,1.39242836842105,969
100,0.982456140350877,1.04787192105263,969
