SubjectID,Trial,Coherence,Direction,Response,RT
1555,1,4.800000e-01,180,1,1.184296e+00
1555,2,1,180,0,9.923370e-01
1555,3,4.800000e-01,0,1,7.090771e-01
1555,4,4.800000e-01,0,1,7.422230e-01
1555,5,1.200000e-01,180,1,1.259186e+00
1555,6,1.200000e-01,180,1,8.934121e-01
1555,7,6.000000e-02,0,0,1.484553e+00
1555,8,1.200000e-01,0,1,1.009322e+00
1555,9,6.000000e-02,180,1,1.967650e+00
1555,10,1.200000e-01,0,1,7.506449e-01
1555,11,2.400000e-01,0,1,1.209026e+00
1555,12,1,0,1,8.174109e-01
1555,13,2.400000e-01,180,1,1.059077e+00
1555,14,2.400000e-01,0,1,7.256300e-01
1555,15,1,0,1,8.091700e-01
1555,16,1.200000e-01,180,1,1.000740e+00
1555,17,2.400000e-01,180,1,8.008370e-01
1555,18,2.400000e-01,180,1,8.674002e-01
1555,19,2.400000e-01,180,1,7.421691e-01
1555,20,1.200000e-01,0,1,7.505980e-01
1555,21,4.800000e-01,180,1,1.342313e+00
1555,22,1.200000e-01,180,1,3.109577e+00
1555,23,6.000000e-02,180,1,2.417625e+00
1555,24,1,0,1,9.591830e-01
1555,25,1.200000e-01,0,0,9.424331e-01
1555,26,1,180,0,8.840299e-01
1555,27,4.800000e-01,0,1,1.075750e+00
1555,28,4.800000e-01,0,1,7.673221e-01
1555,29,2.400000e-01,0,1,8.423111e-01
1555,30,6.000000e-02,180,0,8.840110e-01
1555,31,2.400000e-01,0,1,8.505430e-01
1555,32,6.000000e-02,180,1,6.589000e-01
1555,33,6.000000e-02,180,1,9.505148e-01
1555,34,4.800000e-01,180,1,7.014000e-01
1555,35,1,180,0,2.550987e+00
1555,36,2.400000e-01,180,1,1.217511e+00
1555,37,1,0,1,1.100786e+00
1555,38,1,180,0,9.672549e-01
1555,39,6.000000e-02,0,0,1.060091e+00
1555,40,6.000000e-02,0,1,1.167513e+00
1555,41,6.000000e-02,0,1,2.434238e+00
1555,42,4.800000e-01,180,1,1.184176e+00
1555,43,4.800000e-01,0,1,6.590340e-01
1555,44,1.200000e-01,180,1,1.209041e+00
1555,45,4.800000e-01,180,1,1.226482e+00
1555,46,1.200000e-01,0,1,9.423320e-01
1555,47,6.000000e-02,0,1,1.184011e+00
1555,48,2.400000e-01,0,1,1.009071e+00
1555,49,1,180,0,1.250788e+00
1555,50,1,0,1,1.158954e+00
