SubjectID,Trial,Coherence,Direction,Response,RT
LC1132,1,6.000000e-02,180,0,7.558680e-01
LC1132,2,1.200000e-01,180,1,7.843039e-01
LC1132,3,1.200000e-01,0,1,5.339880e-01
LC1132,4,1.200000e-01,180,1,8.757720e-01
LC1132,5,2.400000e-01,0,1,9.256999e-01
LC1132,6,1,0,1,5.088570e-01
LC1132,7,4.800000e-01,0,1,5.005782e-01
LC1132,8,4.800000e-01,180,1,4.590371e-01
LC1132,9,6.000000e-02,0,1,1.359056e+00
LC1132,10,2.400000e-01,180,1,6.587989e-01
LC1132,11,6.000000e-02,0,1,5.089490e-01
LC1132,12,4.800000e-01,0,1,4.672730e-01
LC1132,13,6.000000e-02,0,1,6.839170e-01
LC1132,14,1.200000e-01,180,1,5.589421e-01
LC1132,15,1.200000e-01,0,1,5.005200e-01
LC1132,16,1.200000e-01,0,1,4.839730e-01
LC1132,17,4.800000e-01,180,1,5.257390e-01
LC1132,18,6.000000e-02,180,0,6.089599e-01
LC1132,19,2.400000e-01,0,1,5.255969e-01
LC1132,20,1,180,1,5.008249e-01
LC1132,21,2.400000e-01,180,1,4.929190e-01
LC1132,22,1.200000e-01,0,1,3.425062e-01
LC1132,23,1.200000e-01,0,1,5.755510e-01
LC1132,24,2.400000e-01,0,1,4.920368e-01
LC1132,25,1.200000e-01,180,1,7.007320e-01
LC1132,26,2.400000e-01,180,1,8.008671e-01
LC1132,27,4.800000e-01,0,1,5.172489e-01
LC1132,28,6.000000e-02,180,1,1.134384e+00
LC1132,29,4.800000e-01,180,1,6.511302e-01
LC1132,30,1.200000e-01,180,1,6.265121e-01
LC1132,31,2.400000e-01,180,1,4.677660e-01
LC1132,32,2.400000e-01,0,1,6.090870e-01
LC1132,33,1,0,1,7.757361e-01
LC1132,34,2.400000e-01,180,1,8.009970e-01
LC1132,35,4.800000e-01,0,1,1.375928e+00
LC1132,36,6.000000e-02,180,1,8.099170e-01
LC1132,37,1,0,1,5.006762e-01
LC1132,38,4.800000e-01,0,1,5.007000e-01
LC1132,39,1,180,1,5.591731e-01
LC1132,40,1,0,1,5.258360e-01
LC1132,41,1,180,1,5.677381e-01
LC1132,42,6.000000e-02,0,1,8.506141e-01
LC1132,43,1,180,1,5.922470e-01
LC1132,44,4.800000e-01,180,1,1.359240e+00
LC1132,45,2.400000e-01,0,1,5.173349e-01
LC1132,46,1,180,1,6.425779e-01
LC1132,47,4.800000e-01,180,1,5.595000e-01
LC1132,48,1,0,1,7.672760e-01
LC1132,49,6.000000e-02,180,1,9.758821e-01
LC1132,50,6.000000e-02,0,1,2.359318e+00
