"stim","response","rt","subj_idx"
6,0.829787234042553,2.47391738085106,"KB749"
12,0.833333333333333,2.37216196296296,"KB749"
24,0.983333333333333,1.94790263666667,"KB749"
48,1,1.6816525,"KB749"
100,0.945454545454545,1.68984458727273,"KB749"
