SubjectID,Trial,Coherence,Direction,Response,RT
HB366,1,6.000000e-02,0,0,1.025885e+00
HB366,2,1,0,1,9.673221e-01
HB366,3,1,180,1,1.409170e+00
HB366,4,4.800000e-01,0,1,7.006431e-01
HB366,5,1,0,1,1.159004e+00
HB366,6,1,180,1,1.034210e+00
HB366,7,2.400000e-01,180,1,8.087838e-01
HB366,8,6.000000e-02,180,1,1.326033e+00
HB366,9,6.000000e-02,180,1,1.008840e+00
HB366,10,2.400000e-01,0,1,9.423330e-01
HB366,11,1.200000e-01,0,1,9.506910e-01
HB366,12,4.800000e-01,180,1,1.025744e+00
HB366,13,6.000000e-02,180,1,1.659174e+00
HB366,14,1.200000e-01,0,1,8.174279e-01
HB366,15,2.400000e-01,180,1,9.511530e-01
HB366,16,1.200000e-01,0,1,1.067558e+00
HB366,17,2.400000e-01,0,1,1.334167e+00
HB366,18,4.800000e-01,0,1,8.088951e-01
HB366,19,2.400000e-01,0,1,7.589991e-01
HB366,20,1.200000e-01,180,1,1.059379e+00
HB366,21,1,180,0,1.592648e+00
HB366,22,2.400000e-01,0,1,1.600795e+00
HB366,23,2.400000e-01,0,1,7.422690e-01
HB366,24,4.800000e-01,0,1,7.839849e-01
HB366,25,6.000000e-02,0,1,7.923398e-01
HB366,26,6.000000e-02,0,1,8.922899e-01
HB366,27,4.800000e-01,0,1,1.484059e+00
HB366,28,6.000000e-02,180,1,1.192201e+00
HB366,29,4.800000e-01,180,0,9.341321e-01
HB366,30,4.800000e-01,0,1,1.059048e+00
HB366,31,6.000000e-02,0,1,3.434606e+00
HB366,32,1,180,1,1.184101e+00
HB366,33,1,0,1,7.758729e-01
HB366,34,1,0,1,6.923220e-01
HB366,35,4.800000e-01,180,1,9.092469e-01
HB366,36,2.400000e-01,180,1,9.672849e-01
HB366,37,2.400000e-01,180,1,8.761060e-01
HB366,38,6.000000e-02,180,0,2.659358e+00
HB366,39,1,180,1,9.509931e-01
HB366,40,6.000000e-02,0,1,1.034351e+00
HB366,41,4.800000e-01,180,1,7.757449e-01
HB366,42,2.400000e-01,180,1,7.588611e-01
HB366,43,1.200000e-01,0,1,9.508531e-01
HB366,44,1,0,1,5.839992e-01
HB366,45,4.800000e-01,180,1,1.075610e+00
HB366,46,1.200000e-01,180,1,1.176069e+00
HB366,47,1.200000e-01,180,0,1.309164e+00
HB366,48,1.200000e-01,180,1,1.001016e+00
HB366,49,1.200000e-01,180,1,8.094330e-01
HB366,50,1.200000e-01,0,1,9.258082e-01
