SubjectID,Trial,Coherence,Direction,Response,RT
KC933,1,2.400000e-01,180,1,2.584322e+00
KC933,2,4.800000e-01,180,1,1.042493e+00
KC933,3,1.200000e-01,180,1,1.167489e+00
KC933,4,2.400000e-01,180,1,9.347329e-01
KC933,5,1,0,1,7.673590e-01
KC933,6,1.200000e-01,180,1,8.758790e-01
KC933,7,6.000000e-02,180,1,1.192308e+00
KC933,8,6.000000e-02,0,0,1.326623e+00
KC933,9,2.400000e-01,180,1,9.840341e-01
KC933,10,1.200000e-01,180,1,3.234561e+00
KC933,11,6.000000e-02,180,1,5.826398e+00
KC933,12,1.200000e-01,0,1,7.051816e+00
KC933,13,6.000000e-02,180,1,4.026095e+00
KC933,14,1.200000e-01,0,1,3.151279e+00
KC933,15,4.800000e-01,0,1,1.467384e+00
KC933,16,1,0,1,9.257891e-01
KC933,17,4.800000e-01,0,1,1.142346e+00
KC933,18,6.000000e-02,0,1,2.167657e+00
KC933,19,1,0,1,8.506749e-01
KC933,20,4.800000e-01,180,1,8.758500e-01
KC933,21,4.800000e-01,0,1,6.839020e-01
KC933,22,1,0,1,6.590500e-01
KC933,23,1,180,1,5.759311e-01
KC933,24,2.400000e-01,0,1,6.259279e-01
KC933,25,1.200000e-01,180,1,5.674300e-01
KC933,26,4.800000e-01,0,1,6.425219e-01
KC933,27,2.400000e-01,180,1,8.340161e-01
KC933,28,1.200000e-01,0,1,6.091800e-01
KC933,29,6.000000e-02,180,1,3.126182e+00
KC933,30,6.000000e-02,180,1,1.134065e+00
KC933,31,6.000000e-02,0,1,4.701391e+00
KC933,32,4.800000e-01,0,1,9.757421e-01
KC933,33,1.200000e-01,180,1,1.593657e+00
KC933,34,4.800000e-01,180,1,8.591421e-01
KC933,35,6.000000e-02,0,0,1.009701e+00
KC933,36,1,0,1,8.341570e-01
KC933,37,1.200000e-01,0,1,3.659412e+00
KC933,38,2.400000e-01,0,1,1.275761e+00
KC933,39,1,180,1,1.109232e+00
KC933,40,2.400000e-01,0,1,7.674370e-01
KC933,41,1.200000e-01,0,1,9.840231e-01
KC933,42,4.800000e-01,180,1,6.423790e-01
KC933,43,6.000000e-02,0,1,7.924531e-01
KC933,44,2.400000e-01,180,1,8.601501e-01
KC933,45,1,180,1,7.258351e-01
KC933,46,1,180,1,5.921450e-01
KC933,47,2.400000e-01,0,1,7.339978e-01
KC933,48,4.800000e-01,180,1,5.184152e-01
KC933,49,2.400000e-01,0,1,7.091150e-01
KC933,50,1,180,1,5.925081e-01
