"stim","response","rt","subj_idx"
6,0.448275862068966,1.35611255172414,"JC846"
12,0.642857142857143,1.27125488571429,"JC846"
24,0.866666666666667,1.07952471333333,"JC846"
48,0.827586206896552,1.09002563793103,"JC846"
100,1,1.00257700357143,"JC846"
