"stim","response","rt","subj_idx"
6,0.576923076923077,1.75288761730769,"JC918"
12,0.732142857142857,1.70747892857143,"JC918"
24,0.87037037037037,1.4219984037037,"JC918"
48,0.966101694915254,1.36059786610169,"JC918"
100,0.793103448275862,1.32591729655172,"JC918"
