SubjectID,Trial,Coherence,Direction,Response,RT
GC931,1,4.800000e-01,0,1,9.173179e-01
GC931,2,1.200000e-01,180,1,1.275749e+00
GC931,3,4.800000e-01,0,1,7.839630e-01
GC931,4,6.000000e-02,180,1,1.709307e+00
GC931,5,1.200000e-01,180,1,1.284006e+00
GC931,6,1,0,0,1.142255e+00
GC931,7,1,180,1,8.174009e-01
GC931,8,4.800000e-01,180,1,7.256570e-01
GC931,9,1.200000e-01,0,1,7.422650e-01
GC931,10,1,0,0,1.092330e+00
GC931,11,2.400000e-01,180,1,6.755121e-01
GC931,12,1,0,0,7.757370e-01
GC931,13,6.000000e-02,0,0,1.201174e+00
GC931,14,6.000000e-02,180,0,1.026059e+00
GC931,15,4.800000e-01,0,1,1.726049e+00
GC931,16,2.400000e-01,180,1,9.338291e-01
GC931,17,4.800000e-01,180,1,7.424538e-01
GC931,18,1.200000e-01,0,1,1.009343e+00
GC931,19,2.400000e-01,180,1,6.424091e-01
GC931,20,1,0,0,9.260609e-01
GC931,21,4.800000e-01,180,1,6.839998e-01
GC931,22,2.400000e-01,0,0,7.173409e-01
GC931,23,6.000000e-02,0,1,7.007842e-01
GC931,24,6.000000e-02,0,0,1.043110e+00
GC931,25,1,180,1,1.401027e+00
GC931,26,6.000000e-02,180,0,4.926587e+00
GC931,27,4.800000e-01,0,1,2.542693e+00
GC931,28,1.200000e-01,180,0,2.992496e+00
GC931,29,1.200000e-01,0,0,1.117193e+00
GC931,30,6.000000e-02,0,1,2.459472e+00
GC931,31,6.000000e-02,180,1,4.834532e+00
GC931,32,1.200000e-01,180,1,2.976925e+00
GC931,33,4.800000e-01,180,1,4.684564e+00
GC931,34,1,180,0,1.767623e+00
GC931,35,2.400000e-01,180,1,1.559661e+00
GC931,36,1,0,1,2.509446e+00
GC931,37,1.200000e-01,0,1,7.051763e+00
GC931,38,6.000000e-02,0,0,2.550855e+00
GC931,39,2.400000e-01,180,1,1.393483e+00
GC931,40,4.800000e-01,0,0,1.817211e+00
GC931,41,2.400000e-01,0,1,8.882999e-03
GC931,42,2.400000e-01,0,0,1.025845e+00
GC931,43,2.400000e-01,0,1,6.174941e-01
GC931,44,1,180,1,1.026411e+00
GC931,45,4.800000e-01,180,1,6.923130e-01
GC931,46,1.200000e-01,0,0,1.092387e+00
GC931,47,2.400000e-01,0,1,7.340009e-01
GC931,48,1,180,1,8.593528e-01
GC931,49,1.200000e-01,180,1,2.167824e+00
GC931,50,6.000000e-02,180,1,1.125872e+00
