"stim","response","rt","subj_idx"
6,0.46,1.61657385,"IC1018"
12,0.76,1.577399582,"IC1018"
24,0.842105263157895,1.50490370175439,"IC1018"
48,0.964285714285714,1.50563966607143,"IC1018"
100,0.620689655172414,1.30568549310345,"IC1018"
