SubjectID,Trial,Coherence,Direction,Response,RT
1170,1,2.400000e-01,0,1,1.599230e+00
1170,2,1,180,1,8.258080e-01
1170,3,1,0,1,7.089939e-01
1170,4,4.800000e-01,0,1,8.009250e-01
1170,5,1,180,1,6.007590e-01
1170,6,2.400000e-01,180,0,1.500874e+00
1170,7,4.800000e-01,0,1,1.008904e+00
1170,8,2.400000e-01,0,1,1.709200e+00
1170,9,1,0,1,6.588621e-01
1170,10,6.000000e-02,180,1,1.233935e+00
1170,11,1,0,1,5.506570e-01
1170,12,1,180,1,6.768608e-01
1170,13,6.000000e-02,0,1,1.892667e+00
1170,14,2.400000e-01,180,1,9.934621e-01
1170,15,4.800000e-01,0,1,1.226118e+00
1170,16,6.000000e-02,0,1,1.300730e+00
1170,17,4.800000e-01,0,1,7.423670e-01
1170,18,4.800000e-01,180,1,9.672379e-01
1170,19,6.000000e-02,180,1,1.685127e+00
1170,20,2.400000e-01,0,1,9.176040e-01
1170,21,6.000000e-02,180,1,1.084242e+00
1170,22,1,0,1,5.258861e-01
1170,23,6.000000e-02,180,1,7.674329e-01
1170,24,4.800000e-01,180,1,7.258620e-01
1170,25,1,180,1,5.507679e-01
1170,26,4.800000e-01,180,1,9.173141e-01
1170,27,2.400000e-01,180,1,8.260539e-01
1170,28,4.800000e-01,180,1,7.091188e-01
1170,29,6.000000e-02,180,0,5.793120e+00
1170,30,2.400000e-01,0,1,1.059045e+00
1170,31,1.200000e-01,180,1,8.424001e-01
1170,32,1,0,1,8.258219e-01
1170,33,1.200000e-01,0,0,3.101123e+00
1170,34,2.400000e-01,180,1,1.051829e+00
1170,35,1.200000e-01,180,1,2.025985e+00
1170,36,1.200000e-01,180,1,8.760989e-01
1170,37,1.200000e-01,0,1,1.934395e+00
1170,38,1,180,1,2.784286e+00
1170,39,4.800000e-01,0,1,8.092961e-01
1170,40,1.200000e-01,180,1,7.507339e-01
1170,41,6.000000e-02,0,1,9.343150e-01
1170,42,1.200000e-01,180,1,6.434350e-01
1170,43,2.400000e-01,180,1,6.591001e-01
1170,44,2.400000e-01,0,1,6.589792e-01
1170,45,1.200000e-01,0,1,6.756349e-01
1170,46,1.200000e-01,0,1,6.174250e-01
1170,47,1.200000e-01,0,1,7.422609e-01
1170,48,4.800000e-01,180,1,7.516499e-01
1170,49,6.000000e-02,0,1,7.508590e-01
1170,50,6.000000e-02,0,1,6.006439e-01
