SubjectID,Trial,Coherence,Direction,Response,RT
1618,1,4.800000e-01,180,1,1.792669e+00
1618,2,4.800000e-01,0,1,7.173200e-01
1618,3,6.000000e-02,180,1,1.409141e+00
1618,4,2.400000e-01,180,1,1.350836e+00
1618,5,6.000000e-02,180,1,1.534122e+00
1618,6,6.000000e-02,180,1,9.591329e-01
1618,7,1.200000e-01,0,1,1.109046e+00
1618,8,2.400000e-01,180,1,1.192422e+00
1618,9,1.200000e-01,0,1,3.742882e+00
1618,10,4.800000e-01,180,1,1.350797e+00
1618,11,1,180,1,3.209528e+00
1618,12,2.400000e-01,180,1,9.432859e-01
1618,13,1,0,1,7.008560e-01
1618,14,6.000000e-02,180,1,1.600661e+00
1618,15,4.800000e-01,0,1,6.257861e-01
1618,16,4.800000e-01,180,1,6.591489e-01
1618,17,1.200000e-01,0,1,5.506952e-01
1618,18,1.200000e-01,180,1,6.591241e-01
1618,19,1,180,1,1.092495e+00
1618,20,6.000000e-02,0,1,1.317654e+00
1618,21,6.000000e-02,0,1,1.384019e+00
1618,22,6.000000e-02,0,1,1.000710e+00
1618,23,6.000000e-02,180,0,8.005850e-01
1618,24,1,180,1,6.924679e-01
1618,25,2.400000e-01,0,1,6.172891e-01
1618,26,4.800000e-01,180,1,6.005771e-01
1618,27,4.800000e-01,0,1,5.673399e-01
1618,28,6.000000e-02,0,1,1.084076e+00
1618,29,1,0,1,4.840100e-01
1618,30,2.400000e-01,0,1,1.092324e+00
1618,31,2.400000e-01,0,1,7.255220e-01
1618,32,4.800000e-01,0,1,6.672630e-01
1618,33,2.400000e-01,0,1,8.088610e-01
1618,34,1.200000e-01,180,1,9.173429e-01
1618,35,1.200000e-01,180,0,4.506249e-01
1618,36,1,0,1,6.755910e-01
1618,37,4.800000e-01,180,1,1.392586e+00
1618,38,1.200000e-01,180,1,1.809100e+00
1618,39,6.000000e-02,0,1,2.467672e+00
1618,40,1,0,1,1.075745e+00
1618,41,2.400000e-01,180,1,1.075808e+00
1618,42,1.200000e-01,180,1,2.934305e+00
1618,43,2.400000e-01,0,1,1.275827e+00
1618,44,1.200000e-01,0,1,1.200699e+00
1618,45,1.200000e-01,0,1,1.342443e+00
1618,46,4.800000e-01,0,1,6.756101e-01
1618,47,1,180,1,7.671359e-01
1618,48,2.400000e-01,180,1,1.358893e+00
1618,49,1,180,1,7.503910e-01
1618,50,1,0,1,6.673691e-01
