SubjectID,Trial,Coherence,Direction,Response,RT
1574,1,2.400000e-01,180,1,2.025496e+00
1574,2,2.400000e-01,180,1,1.459405e+00
1574,3,1.200000e-01,180,1,1.225519e+00
1574,4,4.800000e-01,0,1,1.042461e+00
1574,5,1.200000e-01,0,1,2.459257e+00
1574,6,1,0,1,4.901317e+00
1574,7,1,180,1,9.255180e-01
1574,8,2.400000e-01,180,1,1.358955e+00
1574,9,6.000000e-02,180,1,5.701566e+00
1574,10,1,180,1,9.094262e-01
1574,11,1.200000e-01,180,1,5.418324e+00
1574,12,1.200000e-01,0,1,1.042530e+00
1574,13,1.200000e-01,0,1,1.359057e+00
1574,14,1,0,1,9.171009e-01
1574,15,4.800000e-01,0,1,2.184134e+00
1574,16,4.800000e-01,0,1,9.923570e-01
1574,17,4.800000e-01,180,1,8.849080e-01
1574,18,1.200000e-01,180,1,2.851207e+00
1574,19,4.800000e-01,180,1,1.050528e+00
1574,20,2.400000e-01,180,1,9.589870e-01
1574,21,2.400000e-01,0,1,7.758560e-01
1574,22,2.400000e-01,0,1,9.423490e-01
1574,23,1.200000e-01,0,1,3.801001e+00
1574,24,1.200000e-01,180,1,1.092389e+00
1574,25,6.000000e-02,180,0,1.267190e+00
1574,26,4.800000e-01,180,1,9.171350e-01
1574,27,6.000000e-02,0,1,3.201143e+00
1574,28,1,180,1,7.758420e-01
1574,29,6.000000e-02,0,1,7.026619e+00
1574,30,1,0,1,7.172620e-01
1574,31,2.400000e-01,0,1,1.067340e+00
1574,32,1,0,1,8.089352e-01
1574,33,1.200000e-01,180,1,1.459375e+00
1574,34,4.800000e-01,0,1,7.427211e-01
1574,35,2.400000e-01,0,1,8.422461e-01
1574,36,6.000000e-02,180,1,2.526126e+00
1574,37,6.000000e-02,0,1,7.424490e-01
1574,38,1,180,1,7.094841e-01
1574,39,6.000000e-02,180,1,1.100967e+00
1574,40,6.000000e-02,0,1,7.176218e-01
1574,41,6.000000e-02,0,1,9.924059e-01
1574,42,1,180,1,5.759671e-01
1574,43,2.400000e-01,180,1,8.842151e-01
1574,44,2.400000e-01,0,1,6.758449e-01
1574,45,1.200000e-01,0,1,1.300723e+00
1574,46,6.000000e-02,180,1,5.518289e+00
1574,47,4.800000e-01,0,1,6.757581e-01
1574,48,4.800000e-01,180,1,7.176619e-01
1574,49,1,0,1,7.006280e-01
1574,50,4.800000e-01,180,1,8.677540e-01
