,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,1.773841272335066,0.0925346418611774,0.8366701428199415,0.9806521118213662,0.9129718506792284,0.413940093700644,1.024867158958983,0.7069116696803406,0.61494416802218,958
