,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.457743077882509,0.6409568249155211,0.8715811989464055,2.2808062735724532,2.387161676361983,0.4169186297041718,1.2919287387930782,0.5342501288206042,0.5003217041456178,917
