,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.7968425651580744,0.8212316237449233,1.6986605170621099,3.237537556330657,2.42278562863307,0.3345852874054142,1.0282055803562666,0.5063772833529098,0.19476067343378287,1132
