,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.8628025409444926,0.5746604512506173,1.521649145655566,2.848106860638126,4.063257595587975,0.5248340981993034,0.8197340349244733,9.006653707629548e-06,0.3159693730296881,241
