,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,3.707735190343764,0.9132376221985138,2.017315026052098,2.6156527024966034,2.5192761127374474,0.4873707684881848,1.2277966016360637,0.38512670288492806,0.3988278264053577,969
