,a,v(-1.5),v(-0.500000000002),v(0.499999999998),v(1.5),t,sv,sz,st,subj_idx
0,2.2609093458752443,0.5094372261656015,1.383501386776657,2.608583988442098,3.514652728078683,0.5247010545542637,1.1562772620030217,0.0008379148723254479,0.18760010548024914,208
